dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	Part_of_cheese	Milk_source	Animal_feeding	Milk_processing	Thermisation	Pasteurization	Skimming	Inoculation_of_moulds	Curd_cutting	Presence_of_rind	Backslopping	Starter_culture	Technology_of_production	Coagulation_method	Ripening_period	Rheological_properties	Temperature_of_curd_processing_Celsius_degree	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
MASTER_WP4_TEAGASC_1	TGS06-28	food	dairy	cheese	cheese_2_after_ripening		F	Core																	IRL	ERS17785817				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5828630846	38733859	75	151.0	150.4214931	151.0	2857	2	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS06-29	food	dairy	cheese	cheese_1_after_ripening		F	Rind																	IRL	ERS17785818				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5368430233	35695576	75	151.0	150.4248494	151.0	8352	3	1	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS06-30	food	dairy	cheese	cheese_2_after_ripening		F	Rind																	IRL	ERS17785819				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		6277106875	41686551	75	151.0	150.5594927	151.0	8186	3	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS07-23	food	dairy	cheese	cheese_1_before_ripening		F	Core																	IRL	ERS17785820				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4763222306	33123885	75	150.0	143.8002307	151.0	16338	6	1	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS07-24	food	dairy	cheese	cheese_2_before_ripening		F	Core																	IRL	ERS17785821				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		1811424600	12738717	75	151.0	142.9045964	151.0	2321	0	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS07-25	food	dairy	cheese	cheese_1_before_ripening		F	Rind																	IRL	ERS17785822				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		1910792301	13045948	75	151.0	146.3488069	151.0	9990	0	5	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS07-26	food	dairy	cheese	cheese_2_before_ripening		F	Rind																	IRL	ERS17785823				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		12141771914	80650453	75	151.0	150.431389	151.0	3504	0	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS07-27	food	dairy	cheese	cheese_1_after_ripening		F	Core																	IRL	ERS17785824				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8232107596	54649740	75	151.0	150.6542792	151.0	33046	1	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS07-28	food	dairy	cheese	cheese_2_after_ripening		F	Core																	IRL	ERS17785825				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		3562795324	23673535	75	151.0	150.5458935	151.0	1919	0	0	0	0	no	Niccolò_Carlino
MASTER_WP4_TEAGASC_1	TGS07-29	food	dairy	cheese	cheese_1_after_ripening		F	Rind																	IRL	ERS17785826				PRGEB63604	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		6034919565	40095165	75	151.0	150.5607267	151.0	24174	2	0	0	0	no	Niccolò_Carlino
