sample	CM_UNINA_FFOOD__FFOOD_223	CM_UNINA_FFOOD__FFOOD_224	CM_UNINA_FFOOD__FFOOD_226	CM_UNINA_FFOOD__FFOOD_227	CM_UNINA_FFOOD__FFOOD_228	CM_UNINA_FFOOD__FFOOD_229	CM_UNINA_FFOOD__FFOOD_230	CM_UNINA_FFOOD__FFOOD_231	CM_UNINA_FFOOD__FFOOD_237	CM_UNINA_FFOOD__FFOOD_238	CM_UNINA_FFOOD__FFOOD_239	CM_UNINA_FFOOD__FFOOD_241	CM_UNINA_FFOOD__FFOOD_242	CM_UNINA_FFOOD__FFOOD_243	CM_UNINA_FFOOD__FFOOD_244	CM_UNINA_FFOOD__FFOOD_245	CM_UNINA_FFOOD__FFOOD_246	CM_UNINA_FFOOD__FFOOD_247	CM_UNINA_FFOOD__FFOOD_248	CM_UNINA_FFOOD__FFOOD_249	CM_UNINA_FFOOD__FFOOD_250	CM_UNINA_FFOOD__FFOOD_251	CM_UNINA_FFOOD__FFOOD_252	CM_UNINA_FFOOD__FFOOD_253	CM_UNINA_FFOOD__FFOOD_254	CM_UNINA_FFOOD__FFOOD_255	CM_UNINA_FFOOD__FFOOD_256	CM_UNINA_FFOOD__FFOOD_257	CM_UNINA_FFOOD__FFOOD_258	CM_UNINA_FFOOD__FFOOD_259	CM_UNINA_FFOOD__FFOOD_260	CM_UNINA_FFOOD__FFOOD_261	CM_UNINA_FFOOD__FFOOD_262	CM_UNINA_FFOOD__FFOOD_263	CM_UNINA_FFOOD__FFOOD_264	CM_UNINA_FFOOD__FFOOD_265	CM_UNINA_FFOOD__FFOOD_266	CM_UNINA_FFOOD__FFOOD_267	CM_UNINA_FFOOD__FFOOD_268	CM_UNINA_FFOOD__FFOOD_269	CM_UNINA_FFOOD__FFOOD_270	CM_UNINA_FFOOD__FFOOD_271	CM_UNINA_FFOOD__FFOOD_272	CM_UNINA_FFOOD__FFOOD_273	CM_UNINA_FFOOD__FFOOD_274	CM_UNINA_FFOOD__FFOOD_275	CM_UNINA_FFOOD__FFOOD_276	CM_UNINA_FFOOD__FFOOD_277	CM_UNINA_FFOOD__FFOOD_278	CM_UNINA_FFOOD__FFOOD_279	CM_UNINA_FFOOD__FFOOD_280	CM_UNINA_FFOOD__FFOOD_281	CM_UNINA_FFOOD__FFOOD_282	CM_UNINA_FFOOD__FFOOD_283	CM_UNINA_FFOOD__FFOOD_284	CM_UNINA_FFOOD__FFOOD_285	CM_UNINA_FFOOD__FFOOD_286	CM_UNINA_FFOOD__FFOOD_287	CM_UNINA_FFOOD__FFOOD_288	CM_UNINA_FFOOD__FFOOD_289	CM_UNINA_FFOOD__FFOOD_290	CM_UNINA_FFOOD__FFOOD_291	CM_UNINA_FFOOD__FFOOD_292	CM_UNINA_FFOOD__FFOOD_294	CM_UNINA_FFOOD__FFOOD_295	CM_UNINA_FFOOD__FFOOD_296	CM_UNINA_FFOOD__FFOOD_297	CM_UNINA_FFOOD__FFOOD_298	CM_UNINA_FFOOD__FFOOD_299	CM_UNINA_FFOOD__FFOOD_300	CM_UNINA_FFOOD__FFOOD_304	CM_UNINA_FFOOD__FFOOD_306	CM_UNINA_FFOOD__FFOOD_307	CM_UNINA_FFOOD__FFOOD_308	CM_UNINA_FFOOD__FFOOD_309	CM_UNINA_FFOOD__FFOOD_310	CM_UNINA_FFOOD__FFOOD_311	CM_UNINA_FFOOD__FFOOD_312	CM_UNINA_FFOOD__FFOOD_313	CM_UNINA_FFOOD__FFOOD_314	CM_UNINA_FFOOD__FFOOD_317	CM_UNINA_FFOOD__FFOOD_318	CM_UNINA_FFOOD__FFOOD_319	CM_UNINA_FFOOD__FFOOD_320	CM_UNINA_FFOOD__FFOOD_321	CM_UNINA_FFOOD__FFOOD_322	CM_UNINA_FFOOD__FFOOD_323	CM_UNINA_FFOOD__FFOOD_324	CM_UNINA_FFOOD__FFOOD_325	CM_UNINA_FFOOD__FFOOD_326	CM_UNINA_FFOOD__FFOOD_327	CM_UNINA_FFOOD__FFOOD_328	CM_UNINA_FFOOD__FFOOD_329	CM_UNINA_FFOOD__FFOOD_330	CM_UNINA_FFOOD__FFOOD_331	CM_UNINA_FFOOD__FFOOD_332	CM_UNINA_FFOOD__FFOOD_333	CM_UNINA_FFOOD__FFOOD_334	CM_UNINA_FFOOD__FFOOD_335	CM_UNINA_FFOOD__FFOOD_336	CM_UNINA_FFOOD__FFOOD_337	CM_UNINA_FFOOD__FFOOD_338	CM_UNINA_FFOOD__FFOOD_339	CM_UNINA_FFOOD__FFOOD_340	CM_UNINA_FFOOD__FFOOD_341	CM_UNINA_FFOOD__FFOOD_342	CM_UNINA_FFOOD__FFOOD_343	CM_UNINA_FFOOD__FFOOD_344	CM_UNINA_FFOOD__FFOOD_345	CM_UNINA_FFOOD__FFOOD_346	CM_UNINA_FFOOD__FFOOD_347	CM_UNINA_FFOOD__FFOOD_348	CM_UNINA_FFOOD__FFOOD_349	CM_UNINA_FFOOD__FFOOD_350	CM_UNINA_FFOOD__FFOOD_351	CM_UNINA_FFOOD__FFOOD_352	CM_UNINA_FFOOD__FFOOD_353	CM_UNINA_FFOOD__FFOOD_355	CM_UNINA_FFOOD__FFOOD_356	CM_UNINA_FFOOD__FFOOD_357	CM_UNINA_FFOOD__FFOOD_358	CM_UNINA_FFOOD__FFOOD_359	CM_UNINA_FFOOD__FFOOD_361	CM_UNINA_FFOOD__FFOOD_363	CM_UNINA_FFOOD__FFOOD_364	CM_UNINA_FFOOD__FFOOD_366	CM_UNINA_FFOOD__FFOOD_367	CM_UNINA_FFOOD__FFOOD_368	CM_UNINA_FFOOD__FFOOD_369	CM_UNINA_FFOOD__FFOOD_370	CM_UNINA_FFOOD__FFOOD_371	CM_UNINA_FFOOD__FFOOD_372	CM_UNINA_FFOOD__FFOOD_373	CM_UNINA_FFOOD__FFOOD_374	CM_UNINA_FFOOD__FFOOD_375	CM_UNINA_FFOOD__FFOOD_377	CM_UNINA_FFOOD__FFOOD_378	CM_UNINA_FFOOD__FFOOD_380	CM_UNINA_FFOOD__FFOOD_381	CM_UNINA_FFOOD__FFOOD_382	CM_UNINA_FFOOD__FFOOD_383	CM_UNINA_FFOOD__FFOOD_384	CM_UNINA_FFOOD__FFOOD_385	CM_UNINA_FFOOD__FFOOD_386	CM_UNINA_FFOOD__FFOOD_387	CM_UNINA_FFOOD__FFOOD_388	CM_UNINA_FFOOD__FFOOD_389	CM_UNINA_FFOOD__FFOOD_390	CM_UNINA_FFOOD__FFOOD_391	CM_UNINA_FFOOD__FFOOD_392	CM_UNINA_FFOOD__FFOOD_393	CM_UNINA_FFOOD__FFOOD_394	CM_UNINA_FFOOD__FFOOD_395	CM_UNINA_FFOOD__FFOOD_396	CM_UNINA_FFOOD__FFOOD_397	CM_UNINA_FFOOD__FFOOD_398	CM_UNINA_FFOOD__FFOOD_399	CM_UNINA_FFOOD__FFOOD_400	CM_UNINA_FFOOD__FFOOD_401	CM_UNINA_FFOOD__FFOOD_402	CM_UNINA_FFOOD__FFOOD_403	CM_UNINA_FFOOD__FFOOD_404	CM_UNINA_FFOOD__FFOOD_405	CM_UNINA_FFOOD__FFOOD_406	CM_UNINA_FFOOD__FFOOD_407	CM_UNINA_FFOOD__FFOOD_408	CM_UNINA_FFOOD__FFOOD_409	CM_UNINA_FFOOD__FFOOD_410	CM_UNINA_FFOOD__FFOOD_411	CM_UNINA_FFOOD__FFOOD_412	CM_UNINA_FFOOD__FFOOD_413	CM_UNINA_FFOOD__FFOOD_414	CM_UNINA_FFOOD__FFOOD_415	CM_UNINA_FFOOD__FFOOD_416	CM_UNINA_FFOOD__FFOOD_417	CM_UNINA_FFOOD__FFOOD_418	CM_UNINA_FFOOD__FFOOD_419	CM_UNINA_FFOOD__FFOOD_420	CM_UNINA_FFOOD__FFOOD_421	CM_UNINA_FFOOD__FFOOD_422	CM_UNINA_FFOOD__FFOOD_423	CM_UNINA_FFOOD__FFOOD_424	CM_UNINA_FFOOD__FFOOD_425	CM_UNINA_FFOOD__FFOOD_426	CM_UNINA_FFOOD__FFOOD_427	CM_UNINA_FFOOD__FFOOD_428	CM_UNINA_FFOOD__FFOOD_429	CM_UNINA_FFOOD__FFOOD_430	CM_UNINA_FFOOD__FFOOD_431	CM_UNINA_FFOOD__FFOOD_432	CM_UNINA_FFOOD__FFOOD_8C_M2	CM_UNINA_FFOOD__FFOOD_8D_M2	CM_UNINA_FFOOD__FFOOD_8_M2	CM_UNINA_FFOOD__FFOOD_9C_M2	CM_UNINA_FFOOD__FFOOD_9D_M2	CM_UNINA_FFOOD__FFOOD_9_M2	CM_UNINA_FFOOD__FFOOD_M8-M	CM_UNINA_FFOOD__FFOOD_M8C-M	CM_UNINA_FFOOD__FFOOD_M8D-M	CM_UNINA_FFOOD__FFOOD_M9-M	CM_UNINA_FFOOD__FFOOD_M9C-M	CM_UNINA_FFOOD__FFOOD_M9D-M
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_paralvei|t__SGB10207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00267	0.0	0.0	0.0	0.0	0.0	0.0	0.01707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00679	0.0	0.0	0.0	0.0	0.09712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Carnobacterium|s__Carnobacterium_maltaromaticum|t__SGB7902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01015	0.0	0.0	0.0	0.00447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.0	0.0	0.02239	0.01045	0.0	0.0	0.0	0.0	0.00982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00298	0.0	0.0	0.06981	0.0	0.0	0.06028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01495	0.0	0.0	0.0	0.0	0.02349	0.0	0.0	0.00159	0.0	0.0	0.0	0.0	0.04408	0.0	0.01715	0.0	0.0	0.00372	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactiplantibacillus|s__Lactiplantibacillus_plantarum|t__SGB7202	0.0	0.0	0.54348	0.01005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.00163	4.46985	0.00261	0.0	0.00244	0.83196	7.64184	0.11991	0.0	0.0	0.0	0.0	0.13387	0.0	0.0	0.0	0.0	0.17339	0.0	0.0	0.0	0.0	0.0	0.05465	0.0	0.0	0.0	0.0	0.0	0.00986	0.00771	0.08338	0.01623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09626	0.59616	0.22494	1.51327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07438	0.0	0.0	0.0	0.0	0.0	0.0	0.00655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12202	0.0	0.0	0.0	0.0	0.0	0.0	0.00352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__GGB49922|s__GGB49922_SGB69917|t__SGB69917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00771	0.78463	0.0757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_casei|t__SGB17127	0.0	0.0	0.16025	1.76323	0.20047	0.07115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1679	0.0	0.0	0.0	0.0	0.0	0.0	1.31414	0.0	0.0	0.0	0.0	0.0	0.01169	0.0	0.0	0.0	0.1144	0.44276	4.44535	12.03054	8.70037	0.0	0.0	0.00433	0.01934	0.0	0.0	0.0	0.01115	0.0	0.0	0.15608	0.00405	0.28874	0.0	0.0025	0.00966	0.1293	0.0	0.0	0.00152	0.11991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12954	0.0	0.0	0.0	0.07528	0.00381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_variabile|t__SGB17034	0.0	0.0	0.09436	0.64107	0.02679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0461	0.01111	0.0	0.0	0.0	0.01381	0.0	0.16421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02063	4.43692	8.62893	1.29935	0.0	0.0	0.0	0.00649	0.0	0.0	0.0	0.00064	0.0	0.0	0.0	0.00198	0.14075	0.0	0.00321	0.00526	0.07577	0.0	0.0	0.0	0.06463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03632	0.0	0.0	0.0	0.0	0.0	0.0	0.04074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Ruoffia|s__Ruoffia_tabacinasalis|t__SGB25051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.0	0.0	0.0	0.12771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00644	0.1507	0.61836	0.19589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Marinobacteraceae|g__GGB7989|s__GGB7989_SGB99142|t__SGB99142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Campylobacterota|c__Epsilonproteobacteria|o__Campylobacterales|f__Arcobacteraceae|g__Malaciobacter|s__Malaciobacter_marinus|t__SGB19419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Bavariicoccus|s__Bavariicoccus_seileri|t__SGB29877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53853	0.0	0.0	0.0	0.0	0.0	0.02349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
