dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	Part_of_cheese	Milk_source	Animal_feeding	Milk_processing	Thermisation	Pasteurization	Skimming	Inoculation_of_moulds	Curd_cutting	Presence_of_rind	Backslopping	Starter_culture	Technology_of_production	Coagulation_method	Ripening_period	Rheological_properties	Temperature_of_curd_processing_Celsius_degree	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
WalshAM_2020	ERS3466784	food	dairy	cheese	fresh_cheese		F	Core_AND_rind																	IRL	ERS3466784	ERR3340793	ERX3365483	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		832559640	5513640	151	151.0	151.0	151.0	2110	0	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466785	food	dairy	cheese	tomme	Tomme	F	Core_AND_rind	Cow		Raw		No				Yes			Semicooked	Rennet	1_to_3_months	Semihard	Within_48	FRA	ERS3466785	ERR3340794	ERX3365484	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		736632662	4878362	151	151.0	151.0	151.0	263	0	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466786	food	dairy	cheese	feta	Feta	F	Core_AND_rind	Mixed	Pasture	Pasteurized		Facoltative			Small	No	No	Selected	Semicooked	Rennet	1_to_3_months	Semihard	Within_48	GRC	ERS3466786	ERR3340795	ERX3365485	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		764553468	5063268	151	151.0	151.0	151.0	133	0	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466787	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466787	ERR3340796	ERX3365486	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		623368468	4128268	151	151.0	151.0	151.0	1901	1	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466788	food	dairy	cheese	brie	Brie	F	Core_AND_rind	Cow	Pasture	Raw	No	No	No	Yes	Large	Yes		Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	IRL	ERS3466788	ERR3340801	ERX3365491	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		1468176624	9723024	151	151.0	151.0	151.0	6442	2	0	1	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466789	food	dairy	cheese	brie	Brie	F	Core_AND_rind	Cow	Pasture	Raw	No	No	No	Yes	Large	Yes		Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	IRL	ERS3466789	ERR3340815	ERX3365505	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		854176498	5656798	151	151.0	151.0	151.0	6507	1	3	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466790	food	dairy	cheese	smoked_cheese		F	Core_AND_rind	Cow		Pasteurized		Yes				Yes	No	Selected		Rennet				IRL	ERS3466790	ERR3340816	ERX3365506	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		736020810	4874310	151	151.0	151.0	151.0	15334	0	2	1	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466791	food	dairy	cheese	blue_cheese		F	Core_AND_rind	Mixed		Pasteurized	No	Facoltative				Yes	No	Selected		Rennet		Semihard		IRL	ERS3466791	ERR3340817	ERX3365507	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		571596306	3785406	151	151.0	151.0	151.0	6308	0	1	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466792	food	dairy	cheese	cheddar	Cheddar	F	Core_AND_rind	Cow		Pasteurized	No	Yes				Yes	No	Selected		Rennet	1_to_3_months	Hard		IRL	ERS3466792	ERR3340818	ERX3365508	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		923898332	6118532	151	151.0	151.0	151.0	6908	3	0	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466793	food	dairy	cheese	fresh_cheese		F	Core_AND_rind																	IRL	ERS3466793	ERR3340819	ERX3365509	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		3184856062	21091762	151	151.0	151.0	151.0	7126	3	2	0	0	no	Niccolò_Carlino
WalshAM_2020	ERS3466794	food	dairy	cheese	fresh_cheese		F	Core_AND_rind																	IRL	ERS3466794	ERR3340820	ERX3365510	ERP115482	PRJEB32768	NCBI	PAIRED	NextSeq_500	PowerFood		848910826	5621926	151	151.0	151.0	151.0	234	0	1	0	0	no	Niccolò_Carlino
