sample	AlvarezOrdonezA_xxxx__C01-19	AlvarezOrdonezA_xxxx__C02-16	AlvarezOrdonezA_xxxx__C02-17	AlvarezOrdonezA_xxxx__C02-18	AlvarezOrdonezA_xxxx__C02-19	AlvarezOrdonezA_xxxx__C03-16	AlvarezOrdonezA_xxxx__C03-17	AlvarezOrdonezA_xxxx__C03-18	AlvarezOrdonezA_xxxx__C03-19	AlvarezOrdonezA_xxxx__C04-16	AlvarezOrdonezA_xxxx__C04-17	AlvarezOrdonezA_xxxx__C04-18	AlvarezOrdonezA_xxxx__C04-19	AlvarezOrdonezA_xxxx__C05-16	AlvarezOrdonezA_xxxx__C05-17	AlvarezOrdonezA_xxxx__C05-18	AlvarezOrdonezA_xxxx__C05-19	AlvarezOrdonezA_xxxx__C06-16	AlvarezOrdonezA_xxxx__C06-17	AlvarezOrdonezA_xxxx__C06-18	AlvarezOrdonezA_xxxx__C06-19	AlvarezOrdonezA_xxxx__C07-16	AlvarezOrdonezA_xxxx__C07-17	AlvarezOrdonezA_xxxx__C07-18	AlvarezOrdonezA_xxxx__C07-19	AlvarezOrdonezA_xxxx__C08-16	AlvarezOrdonezA_xxxx__C08-17	AlvarezOrdonezA_xxxx__C08-18	AlvarezOrdonezA_xxxx__C08-19	AlvarezOrdonezA_xxxx__F01-16	AlvarezOrdonezA_xxxx__F01-17	AlvarezOrdonezA_xxxx__F01-18	AlvarezOrdonezA_xxxx__F01-19	AlvarezOrdonezA_xxxx__F01-31A	AlvarezOrdonezA_xxxx__F01-31B	AlvarezOrdonezA_xxxx__F02-18	AlvarezOrdonezA_xxxx__F02-19	AlvarezOrdonezA_xxxx__F02-31A	AlvarezOrdonezA_xxxx__F02-31B	AlvarezOrdonezA_xxxx__F03-16	AlvarezOrdonezA_xxxx__F03-17	AlvarezOrdonezA_xxxx__F03-18	AlvarezOrdonezA_xxxx__F03-19	AlvarezOrdonezA_xxxx__F03-31	AlvarezOrdonezA_xxxx__F04-16	AlvarezOrdonezA_xxxx__F04-17	AlvarezOrdonezA_xxxx__F04-18	AlvarezOrdonezA_xxxx__F04-19	AlvarezOrdonezA_xxxx__F04-31A	AlvarezOrdonezA_xxxx__F04-31B	AlvarezOrdonezA_xxxx__F05-16	AlvarezOrdonezA_xxxx__F05-17	AlvarezOrdonezA_xxxx__F05-18	AlvarezOrdonezA_xxxx__F05-19	AlvarezOrdonezA_xxxx__F05-31A	AlvarezOrdonezA_xxxx__F05-31B	AlvarezOrdonezA_xxxx__F06-16	AlvarezOrdonezA_xxxx__F06-17	AlvarezOrdonezA_xxxx__F06-18	AlvarezOrdonezA_xxxx__F06-19	AlvarezOrdonezA_xxxx__F06-31A	AlvarezOrdonezA_xxxx__F06-31B	AlvarezOrdonezA_xxxx__F07-16	AlvarezOrdonezA_xxxx__F07-17	AlvarezOrdonezA_xxxx__F07-18	AlvarezOrdonezA_xxxx__F07-19	AlvarezOrdonezA_xxxx__F07-31A	AlvarezOrdonezA_xxxx__F07-31B	AlvarezOrdonezA_xxxx__Q01-20	AlvarezOrdonezA_xxxx__Q01-21	AlvarezOrdonezA_xxxx__Q01-22	AlvarezOrdonezA_xxxx__Q01-23	AlvarezOrdonezA_xxxx__Q01-23X	AlvarezOrdonezA_xxxx__Q01-24	AlvarezOrdonezA_xxxx__Q01-25	AlvarezOrdonezA_xxxx__Q01-26	AlvarezOrdonezA_xxxx__Q01-27	AlvarezOrdonezA_xxxx__Q01-28	AlvarezOrdonezA_xxxx__Q01-29	AlvarezOrdonezA_xxxx__Q01-30	AlvarezOrdonezA_xxxx__Q02-20	AlvarezOrdonezA_xxxx__Q02-21	AlvarezOrdonezA_xxxx__Q02-23	AlvarezOrdonezA_xxxx__Q02-24	AlvarezOrdonezA_xxxx__Q02-25	AlvarezOrdonezA_xxxx__Q02-26	AlvarezOrdonezA_xxxx__Q02-27	AlvarezOrdonezA_xxxx__Q02-28	AlvarezOrdonezA_xxxx__Q02-29	AlvarezOrdonezA_xxxx__Q02-30	AlvarezOrdonezA_xxxx__Q03-20	AlvarezOrdonezA_xxxx__Q03-21	AlvarezOrdonezA_xxxx__Q03-22	AlvarezOrdonezA_xxxx__Q03-23	AlvarezOrdonezA_xxxx__Q03-24	AlvarezOrdonezA_xxxx__Q03-25	AlvarezOrdonezA_xxxx__Q03-26	AlvarezOrdonezA_xxxx__Q03-27	AlvarezOrdonezA_xxxx__Q03-28	AlvarezOrdonezA_xxxx__Q03-29	AlvarezOrdonezA_xxxx__Q03-30	AlvarezOrdonezA_xxxx__Q04-20	AlvarezOrdonezA_xxxx__Q04-21	AlvarezOrdonezA_xxxx__Q04-22	AlvarezOrdonezA_xxxx__Q04-23	AlvarezOrdonezA_xxxx__Q04-24	AlvarezOrdonezA_xxxx__Q04-25	AlvarezOrdonezA_xxxx__Q04-26	AlvarezOrdonezA_xxxx__Q04-27	AlvarezOrdonezA_xxxx__Q04-28	AlvarezOrdonezA_xxxx__Q04-29	AlvarezOrdonezA_xxxx__Q04-30	AlvarezOrdonezA_xxxx__Q05-20	AlvarezOrdonezA_xxxx__Q05-21	AlvarezOrdonezA_xxxx__Q05-22	AlvarezOrdonezA_xxxx__Q05-23	AlvarezOrdonezA_xxxx__Q05-24	AlvarezOrdonezA_xxxx__Q05-25	AlvarezOrdonezA_xxxx__Q05-26	AlvarezOrdonezA_xxxx__Q05-27	AlvarezOrdonezA_xxxx__Q05-28	AlvarezOrdonezA_xxxx__Q05-29	AlvarezOrdonezA_xxxx__Q05-30	AlvarezOrdonezA_xxxx__Q06-20	AlvarezOrdonezA_xxxx__Q06-21	AlvarezOrdonezA_xxxx__Q06-22	AlvarezOrdonezA_xxxx__Q06-23	AlvarezOrdonezA_xxxx__Q06-24	AlvarezOrdonezA_xxxx__Q06-25	AlvarezOrdonezA_xxxx__Q06-26	AlvarezOrdonezA_xxxx__Q06-27	AlvarezOrdonezA_xxxx__Q06-28	AlvarezOrdonezA_xxxx__Q06-29	AlvarezOrdonezA_xxxx__Q06-30	AlvarezOrdonezA_xxxx__Q07-20	AlvarezOrdonezA_xxxx__Q07-21	AlvarezOrdonezA_xxxx__Q07-22	AlvarezOrdonezA_xxxx__Q07-23	AlvarezOrdonezA_xxxx__Q07-24	AlvarezOrdonezA_xxxx__Q07-25	AlvarezOrdonezA_xxxx__Q07-26	AlvarezOrdonezA_xxxx__Q07-27	AlvarezOrdonezA_xxxx__Q07-28	AlvarezOrdonezA_xxxx__Q07-29	AlvarezOrdonezA_xxxx__Q07-30	AlvarezOrdonezA_xxxx__Q08-20	AlvarezOrdonezA_xxxx__Q08-21	AlvarezOrdonezA_xxxx__Q08-22	AlvarezOrdonezA_xxxx__Q08-23	AlvarezOrdonezA_xxxx__Q08-24	AlvarezOrdonezA_xxxx__Q08-25	AlvarezOrdonezA_xxxx__Q08-26	AlvarezOrdonezA_xxxx__Q08-27	AlvarezOrdonezA_xxxx__Q08-28	AlvarezOrdonezA_xxxx__Q08-29	AlvarezOrdonezA_xxxx__Q08-30	AlvarezOrdonezA_xxxx__R01-16	AlvarezOrdonezA_xxxx__R01-17	AlvarezOrdonezA_xxxx__R01-18	AlvarezOrdonezA_xxxx__R01-19	AlvarezOrdonezA_xxxx__R02-18	AlvarezOrdonezA_xxxx__R02-19	AlvarezOrdonezA_xxxx__R03-16	AlvarezOrdonezA_xxxx__R03-17	AlvarezOrdonezA_xxxx__R03-18	AlvarezOrdonezA_xxxx__R03-19	AlvarezOrdonezA_xxxx__R04-16	AlvarezOrdonezA_xxxx__R04-17	AlvarezOrdonezA_xxxx__R04-18	AlvarezOrdonezA_xxxx__R04-19
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_infantarius|t__SGB8022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01788	0.01736	0.06052	0.05501	0.0	0.0	0.0	0.0	0.0	0.21048	0.44618	1.65349	2.72846	3.92374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_temperans|t__SGB12690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01071	0.0	0.0	0.0	0.00103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_fabarum|t__SGB1190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_kefiranofaciens|t__SGB7046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00439	0.00743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.01119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1272	0.0	0.0	0.02928	0.03419	0.09882	0.09309	0.02651	0.02735	0.04855	0.06265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_orientalis|t__SGB1187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09518	0.06742
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Macrococcoides|s__Macrococcoides_caseolyticum|t__SGB7869	0.0	0.07968	0.18874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00794	0.0	0.0	0.02966	0.01076	0.39168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09531	0.01887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00417	0.01881	0.0	0.0	0.00397	0.00569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01966	0.00317	0.02418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00713	0.00455	0.0	0.0	0.0	0.0	0.00103	0.00039	0.0	0.0	0.0	0.0	0.00448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03284	0.0215	0.00283	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Phytobacter|s__Phytobacter_diazotrophicus|t__SGB10057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.54954	0.0	0.00937	0.01945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Caryophanaceae|g__Kurthia|s__Kurthia_gibsonii|t__SGB7515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23163	0.10431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00691	0.01616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11236	0.0	0.03564	0.0	0.02347	0.0	0.0	0.0017	0.0	0.0	0.0	0.06554	0.05357
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_asburiae|t__SGB10141_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04705	0.03239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06005	0.08501	0.0225	0.02471	0.06758	0.0	0.0	0.0	0.0	0.50286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2561	0.0	0.0	0.0	0.0	0.0	0.00362	0.01494	0.00083	0.00198	1.13937	0.52904	0.0	0.03258	0.0632	0.06837	0.0	0.0	0.0	0.00111	0.0	0.0	0.10745	0.11555
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_confusa|t__SGB7115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09186	0.11214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05285	0.05158	0.0793	0.01259	0.0	0.0	0.14533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01693	0.01997	0.00379	0.0	0.09614	0.14294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36419	0.50546	0.0969	0.15251	0.2065	0.23561	0.0	0.0	0.00037	0.00097	0.0	0.0	0.52394	0.39279
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_baumannii|t__SGB10343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01741	0.0	0.0	0.0	0.00253	0.0	0.13714	0.0584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium|t__SGB7968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10789	0.0	0.0738	0.08125	0.08112	0.10221	0.03641	0.17688	0.0	0.15424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00487	0.00717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Levilactobacillus|s__Levilactobacillus_brevis|t__SGB7196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18546	0.22868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00422	0.0	0.0	0.0	0.0	0.03359	0.00812	0.01354	0.0	0.26255	0.40101	3.72809	5.45319	0.0	0.0	0.0	0.0	1.1012	2.01448	0.0	0.0	0.02373	0.01756	0.01987	0.07979	0.00211	0.01786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18882	0.19969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17719	0.21412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0353	0.03557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.16386	0.003	0.07072	0.0	0.0	0.0	0.0	0.04724	0.03604	0.0	0.0	0.59181	0.56286
