clade_name	GuronKPG_2019__SRR7414902	GuronKPG_2019__SRR7414903	GuronKPG_2019__SRR7414904	GuronKPG_2019__SRR7414906	GuronKPG_2019__SRR7414905	GuronKPG_2019__SRR7414907	GuronKPG_2019__SRR7414908	GuronKPG_2019__SRR7414909	GuronKPG_2019__SRR7414910	GuronKPG_2019__SRR7414911	GuronKPG_2019__SRR7414912	GuronKPG_2019__SRR7414913	GuronKPG_2019__SRR7414914	GuronKPG_2019__SRR7414915	GuronKPG_2019__SRR7414916	GuronKPG_2019__SRR7414917	GuronKPG_2019__SRR7414918	GuronKPG_2019__SRR7414919	GuronKPG_2019__SRR7414920	GuronKPG_2019__SRR7414921	GuronKPG_2019__SRR7414922	GuronKPG_2019__SRR7414923	GuronKPG_2019__SRR7414924	GuronKPG_2019__SRR7414925	GuronKPG_2019__SRR7414926	GuronKPG_2019__SRR7414927	GuronKPG_2019__SRR7414928	GuronKPG_2019__SRR7414929	GuronKPG_2019__SRR7414930	GuronKPG_2019__SRR7414931	GuronKPG_2019__SRR7414932	GuronKPG_2019__SRR7414933	GuronKPG_2019__SRR7414934	GuronKPG_2019__SRR7414935	GuronKPG_2019__SRR7414936	GuronKPG_2019__SRR7414937	GuronKPG_2019__SRR7414938	GuronKPG_2019__SRR7414939	GuronKPG_2019__SRR7414940	GuronKPG_2019__SRR7414941	GuronKPG_2019__SRR7414942	GuronKPG_2019__SRR7414943	GuronKPG_2019__SRR7414944	GuronKPG_2019__SRR7414945	GuronKPG_2019__SRR7414946	GuronKPG_2019__SRR7414947	GuronKPG_2019__SRR7414948	GuronKPG_2019__SRR7414949	GuronKPG_2019__SRR7414950	GuronKPG_2019__SRR7414951
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_calcoaceticus|t__SGB10350	0.0	0.0	0.0	0.0	0.18185	0.0	0.0	0.0	0.0	0.0	0.0603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06372	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_sp_S163|t__SGB32030	0.0	0.0	0.0	0.0	0.17579	0.03139	0.01042	0.0	0.0	0.0	0.33941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03259	0.0	0.0	0.26404	0.82026	0.16943	0.0	0.20998	0.01962	0.03551	0.09765	0.0	0.0	0.0	0.0	0.0	0.0	0.0655	0.2876	0.38846	0.08683	0.0	0.26348	0.0	0.06469	0.23327
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__GGB92461|s__GGB92461_SGB133177|t__SGB133177	0.0	0.0	0.0	0.0	0.15181	0.00333	0.05838	0.0	0.0	0.0	0.05987	0.20167	0.0	0.19921	0.16022	0.0	0.0	0.0	0.0	0.3404	0.0	0.0	0.08146	0.0	0.00399	0.06406	0.0	0.0	0.0	0.0	0.0	0.04011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01356	0.0	0.12022	0.0	0.0	0.08061
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Acidovorax|s__Acidovorax_sp_sif0715|t__SGB110339	0.0	0.0	0.0	0.0	0.15018	1.56463	0.7895	0.0	0.0	0.0	0.15101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03555	0.00801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01369	0.01366	0.16006	0.0	0.05278	0.0	0.0	0.03315
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp_WCS2018Hpa_23|t__SGB99066	0.0	0.0	0.0	0.0	0.1493	0.0	0.0	0.0	0.0	0.0	0.0582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02437	0.0	0.0	0.0	0.01542	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_neoaurum|t__SGB15710	0.0	0.0	0.0	0.0	0.13546	0.0	0.00761	0.0	0.0	0.0	0.06498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07033	0.0	0.04584	0.19927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02652	0.13141	0.0633	0.04805	0.15687	0.0	0.0	0.0	0.0
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__GGB53655|s__GGB53655_SGB74787|t__SGB74787	0.0	0.0	0.0	0.0	0.13537	0.16414	0.1954	0.0	0.0	0.0	0.05417	0.56813	0.0	0.53512	0.12662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45878	0.0	0.02936	0.0	0.0	0.0	0.0	0.0	0.0	0.08268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03866	0.0	0.00755	0.0	0.0	0.0	0.0	0.16592	0.0	0.0	0.12431
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_unclassified_SGB122556|t__SGB122556	0.0	0.0	0.0	0.0	0.12895	0.0	0.0	0.0	0.0	0.0	0.0755	0.77456	0.0	1.20309	0.0	0.21133	0.0	0.0	0.0	0.0	0.0	0.0	0.20198	0.0	0.01613	0.0	0.0	0.0	0.0	0.0	0.01487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16196	0.0	0.0	0.03927
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_neoaurum|t__SGB15709	0.0	0.0	0.0	0.0	0.12491	0.0	0.39228	0.0	0.0	0.0	0.07643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78595	0.0	0.0	0.0	0.0	0.0	0.03537	0.06567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02644	0.11782	0.14096	0.03912	0.16694	0.0	0.0	2.15691	0.42575
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter|s__Arthrobacter_humicola|t__SGB16714	0.0	0.0	0.0	0.0	0.12431	0.0	0.0	0.0	0.0	0.0	0.09976	0.0	0.0	0.0	0.04865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00404	0.0	0.0	0.0	0.02089	0.07655	0.0	0.0	0.0	0.0	0.0	0.01429	0.0	0.0	0.0	0.01452	0.0	0.0	0.0	0.0	0.22235	0.0	0.03797	0.2047
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_llatzerense|t__SGB15718	0.0	0.0	0.0	0.0	0.12415	0.0	0.08251	0.0	0.0	0.0	0.04934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05248	0.0	0.0	0.0	0.0	0.0	0.0	2.3424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081	0.79028	0.0	0.0	0.0	0.0	0.39525	0.0	5.02342	1.28486
k__Bacteria|p__Verrucomicrobiota|c__CFGB81405|o__OFGB81405|f__FGB81405|g__GGB32810|s__GGB32810_SGB52752|t__SGB52752	0.0	0.0	0.0	0.0	0.12026	0.18159	0.21579	0.0	0.0	0.0	0.07604	2.49474	0.0	2.64575	0.48093	0.27874	0.0	0.0	0.0	0.0	0.0	0.0	1.29851	0.0	0.04022	0.22255	0.0	0.0	0.0	0.0	0.00888	0.06873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18356	0.0	0.02251	0.0	0.0	0.0	0.0	0.21287	0.0	0.00915	0.16931
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_azadirachtae|t__SGB16861	0.0	0.0	0.0	0.0	0.11922	0.0	0.0	0.0	0.0	0.0	0.06495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00579	0.38691	0.00145	0.0	0.04566	0.0	1.38466	0.0	0.96549	1.32265
k__Bacteria|p__Actinomycetota|c__CFGB33437|o__OFGB33437|f__FGB33437|g__GGB49347|s__GGB49347_SGB86847|t__SGB86847	0.0	0.0	0.0	0.0	0.11287	0.06565	0.11928	0.0	0.0	0.0	0.05052	1.49707	0.0	1.60082	0.33309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64766	0.0	0.02108	0.0	0.0	0.0	0.0	0.0	0.0	0.04104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.09717
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Variovorax|s__Variovorax_boronicumulans|t__SGB12760	0.0	0.0	0.0	0.0	0.10974	0.0	0.01148	0.0	0.0	0.0	0.66524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15272	0.16081	1.39274	0.09162	0.26447	0.0	0.0	0.18306
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Gaiellales|f__Gaiellaceae|g__GGB64314|s__GGB64314_SGB86769|t__SGB86769	0.0	0.0	0.0	0.0	0.10932	0.04285	0.07463	0.01745	0.0	0.0	0.05322	1.65863	0.0	1.51593	0.43619	0.17146	0.04042	0.0	0.0	0.30685	0.0	0.0	0.4835	0.0	0.0	0.00856	0.0	0.0	0.0	0.0	0.00158	0.03375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16971	0.0	0.00164	0.16607
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Glycomycetales|f__Glycomycetaceae|g__Glycomyces|s__Glycomyces_lechevalierae|t__SGB176137	0.0	0.0	0.0	0.0	0.10702	0.05223	0.00322	0.0	0.0	0.0	0.24566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.70305	0.0888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25205	0.0	0.0	0.47852	0.0	0.0	0.0	0.01348	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Pseudarthrobacter|s__Pseudarthrobacter_niigatensis|t__SGB88005	0.0	0.0	0.0	0.0	0.10552	0.36215	0.14229	0.37412	0.0	0.10035	0.19793	0.0	0.0	0.0	0.0	0.50794	1.84852	0.0	0.0	0.0	0.0	0.07083	0.0	0.12715	0.00506	0.88714	0.0	0.03143	0.23967	0.02984	0.43322	0.67889	0.22591	0.44567	0.0	0.0	0.30838	0.0	0.01436	0.0	0.03391	0.37178	0.15225	0.0	0.06369	0.45862	0.62869	0.05214	0.25923	0.56362
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas_SGB134272|t__SGB134272	0.0	0.0	0.0	0.0	0.09954	0.0	0.0	0.0	0.0	0.0	0.07543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02527	0.03964	0.03261	0.0	0.0	0.01525
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_panaciterrae|t__SGB78653	0.0	0.0	0.0	0.0	0.09304	0.9527	0.51175	0.0	0.0	0.0	0.07072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00981	0.0	0.0	0.0	0.04789	0.18813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04505	0.47662	0.0	0.05322	1.5977	1.14145	0.0	2.31534	1.38222
k__Bacteria|p__Verrucomicrobiota|c__CFGB2153|o__OFGB2153|f__FGB2153|g__GGB35995|s__GGB35995_SGB52717|t__SGB52717	0.0	0.0	0.0	0.0	0.09018	0.01308	0.05233	0.0	0.0	0.0	0.02985	0.52291	0.0	0.63788	0.1622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13566	0.0	0.00741	0.06927	0.0	0.0	0.0	0.0	0.0	0.02315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10639	0.0	0.0	0.07825
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Shinella|s__Shinella_kummerowiae|t__SGB89608	0.0	0.0	0.0	0.0	0.08877	0.03477	0.0742	0.0	0.0	0.0	0.04324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10214	0.0	0.0	0.0	0.0	0.00388	1.32729	0.05634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43438	0.12684	0.12222	0.01536	0.11593	0.0	0.0	0.00457	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Rhizobium|s__Rhizobium_wenxiniae|t__SGB38219	0.0	0.0	0.0	0.0	0.0884	0.0	0.0	0.0	0.0	0.0	0.05258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01831	0.0	0.0	0.01317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1029	0.12833	0.05811	0.0	0.01367	0.0	0.10317	0.06172
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaerales_unclassified|g__Nitrososphaerales_unclassified|s__Nitrososphaerales_unclassified_SGB69554|t__SGB69554	0.0	0.0	0.0	0.0	0.08358	0.05784	0.10642	0.0	0.0	0.0	0.05717	0.46794	0.0	0.31507	0.27009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14088	0.0	0.00615	0.0	0.0	0.0	0.0	0.0	0.0	0.08551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02124	0.0	0.0	0.0	0.0	0.0	0.0	0.13977	0.0	0.0	0.09943
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas_daejeonensis|t__SGB88925	0.0	0.0	0.0	0.0	0.08349	0.0	0.0	0.0	0.0	0.0	0.06281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09554	0.1286	0.04522	0.01598	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Gordoniaceae|g__Gordonia|s__Gordonia_sp_PDNC005|t__SGB93269	0.0	0.0	0.0	0.0	0.08248	0.0	0.0	0.0	0.0	0.0	0.05867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06847	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__GGB92602|s__GGB92602_SGB133320|t__SGB133320	0.0	0.0	0.0	0.0	0.07676	0.0	0.0	0.0	0.0	0.0	0.01839	0.08853	0.0	0.13943	0.00552	0.0	0.0	0.0	0.0	0.0	0.0	0.00575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01209	0.0	0.0	0.01969
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Leadbetterellaceae|g__Emticicia|s__Emticicia_sp_CRIBPO|t__SGB35485	0.0	0.0	0.0	0.0	0.07636	0.0	0.0	0.0	0.0	0.0	0.06957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21104	0.29855	0.00632	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_sp_DG1_23|t__SGB182689	0.0	0.0	0.0	0.0	0.07579	0.00436	0.01662	0.0	0.0	0.0	0.13027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03764	0.12483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11441	1.06027	0.0	0.20621	3.34657	0.03832	0.0	0.05726	0.06054
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium_centrosematis|t__SGB89680	0.0	0.0	0.0	0.0	0.07557	0.02329	0.05676	0.0	0.0	0.0	0.09134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15808	0.18784	0.08851	0.09325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07816	0.0	0.0	0.05577	0.04205	0.0	0.0	0.12439	0.04132
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Mycobacteriaceae|g__GGB93898|s__GGB93898_SGB129766|t__SGB129766	0.0	0.0	0.0	0.0	0.07512	0.01309	0.04551	0.0	0.0	0.0	0.02228	0.64789	0.0	0.73917	0.26132	0.0	0.0	0.0	0.0	0.24	0.0	0.0	0.37387	0.0	0.0075	0.11427	0.0	0.0	0.0	0.0	0.0	0.02568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00509	0.0	0.0	0.0	0.0	0.14875	0.0	0.0	0.11716
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae|g__Agrobacterium|s__Agrobacterium_sp_AGB01|t__SGB89571	0.0	0.0	0.0	0.0	0.07483	0.98319	0.70846	0.0	0.0	0.0	0.60446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0422	0.0	0.0	0.53176	0.0	0.0	0.0	0.0	0.0	0.26093	0.29969	0.01742	0.1305	0.0	0.0	0.0	0.0	0.04168	0.0	0.0	2.71221	0.13573	0.12467	0.18898	0.0	0.01248	0.0	0.0	0.01499
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_phyllosphaerae|t__SGB16878	0.0	0.0	0.0	0.0	0.07393	0.0	0.0	0.0	0.0	0.0	0.03251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00175	0.03498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03322	0.01126	0.0	0.0	0.0052	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiales_unclassified|g__Hyphomicrobiales_unclassified|s__Hyphomicrobiales_bacterium|t__SGB11186	0.0	0.0	0.0	0.0	0.07116	0.0	0.0	0.0	0.0	0.0	0.07515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00983	0.0	0.00551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01456	0.38725	0.57947	0.05033	0.0	0.0	0.0	0.0	0.00422
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__GGB89114|s__GGB89114_SGB124478|t__SGB124478	0.0	0.0	0.0	0.0	0.0706	0.03004	0.05088	0.0	0.0	0.0	0.01804	0.73024	0.0	0.58274	0.34807	0.0	0.0	0.0	0.0	0.34666	0.0	0.0	0.41297	0.0	0.0	0.43061	0.0	0.0	0.0	0.0	0.0	0.02095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14388	0.0	0.0	0.08272
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_natoriense|t__SGB175324	0.0	0.0	0.0	0.0	0.06978	0.00377	0.02259	0.0	0.0	0.0	4.27628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00086	0.03959	0.0	0.0	0.0	0.0	0.0	0.0	0.04244	0.01227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09942	1.27173	1.28893	9.43206	0.91771	0.00836	0.0	3.87995	0.84748
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Duganella|s__Duganella_SGB88593|t__SGB88593	0.0	0.0	0.0	0.0	0.06762	0.0	0.0	0.0	0.0	0.0	0.08888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08957	0.33537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20013	0.0	0.0	0.12803	0.01801	0.27909	0.0	0.14488	0.24335
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Intrasporangiaceae|g__Knoellia|s__Knoellia_flava|t__SGB16030	0.0	0.0	0.0	0.0	0.0672	0.09191	0.04805	0.0	0.0	0.0	0.03021	0.0	0.0	0.0	0.0	0.0	0.0404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.44792	0.08976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14385	0.00686	0.0	0.00464	0.0	0.0	0.0	0.0	0.00247
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Gaiellales|f__Gaiellaceae|g__GGB40045|s__GGB40045_SGB55834|t__SGB55834	0.0	0.0	0.0	0.0	0.06619	0.06174	0.06524	0.0	0.0	0.0	0.01029	1.30534	0.0	1.14463	0.14444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75226	0.0	0.00308	0.03025	0.0	0.0	0.0	0.0	0.0	0.03656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22784	0.0	0.0	0.15465
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium|s__Sphingobacterium_sp_ML3W|t__SGB78611	0.0	0.0	0.0	0.0	0.06423	0.0	0.0	0.0	0.0	0.0	0.01218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter|s__Pedobacter_suwonensis|t__SGB3107	0.0	0.0	0.0	0.0	0.06399	0.0	0.0	0.0	0.0	0.0	0.0067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__Streptomyces|s__Streptomyces_hydrogenans|t__SGB34675	0.0	0.0	0.0	0.0	0.06332	0.0	0.0	0.0	0.0	0.0316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobiota|c__CFGB94214|o__OFGB94214|f__FGB94214|g__GGB95721|s__GGB95721_SGB125699|t__SGB125699	0.0	0.0	0.0	0.0	0.0614	0.02238	0.02081	0.0	0.0	0.0	0.0	0.29441	0.0	0.55057	0.13588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21742	0.0	0.00541	0.0	0.0	0.0	0.0	0.0	0.0	0.01375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05625	0.0	0.0	0.04325
k__Bacteria|p__Acidobacteriota|c__CFGB80605|o__OFGB80605|f__FGB80605|g__GGB63428|s__GGB63428_SGB85736|t__SGB85736	0.0	0.0	0.0	0.0	0.05791	0.03347	0.04533	0.0	0.0	0.0	0.03658	0.66934	0.0	0.5699	0.05384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05766	0.0	0.0	0.09366
