dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	Part_of_cheese	Milk_source	Animal_feeding	Milk_processing	Thermisation	Pasteurization	Skimming	Inoculation_of_moulds	Curd_cutting	Presence_of_rind	Backslopping	Starter_culture	Technology_of_production	Coagulation_method	Ripening_period	Rheological_properties	Temperature_of_curd_processing_Celsius_degree	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
FalardeauJ_2023	SRR20811229	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30029003	SRR20811229	SRX16830796	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		523096603	3508107	75	151.0	148.0081	151.0	1952	2	0	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811270	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30029002	SRR20811270	SRX16830755	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		582158675	3902772	75	151.0	147.9032	151.0	4899	1	0	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811271	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30029001	SRR20811271	SRX16830754	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		586906104	3942606	75	150.0	148.2906	151.0	6990	3	1	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811272	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30029000	SRR20811272	SRX16830753	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		638404071	4286713	75	150.0	148.1887	151.0	7383	2	4	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811273	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30028999	SRR20811273	SRX16830752	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		765380502	5150890	75	150.0	148.087	151.0	5038	5	0	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811274	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30028998	SRR20811274	SRX16830751	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		554349413	3722938	75	151.0	148.1075	151.0	6604	1	2	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811275	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30028997	SRR20811275	SRX16830750	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		466426141	3135500	75	151.0	147.6315	151.0	10237	4	2	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811276	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30028996	SRR20811276	SRX16830749	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		781943749	5247326	75	151.0	147.9854	151.0	11881	4	7	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811278	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30028995	SRR20811278	SRX16830747	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		366650894	2461518	75	150.0	147.8693	151.0	4361	2	0	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811279	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30028994	SRR20811279	SRX16830746	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		676752847	4848163	75	150.0	138.5005	151.0	2519	2	2	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811280	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30028993	SRR20811280	SRX16830745	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		521080712	3502261	75	150.0	148.0624	151.0	3106	0	2	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811281	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30028992	SRR20811281	SRX16830744	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		595732696	4004578	75	150.0	148.1478	151.0	4646	1	3	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811282	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30028991	SRR20811282	SRX16830743	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		883873533	5941666	75	151.0	148.0182	151.0	2346	0	4	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811283	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30028990	SRR20811283	SRX16830742	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		697598407	4684797	75	151.0	148.2598	151.0	6179	3	3	0	0	no	Hrituraj_Dey
FalardeauJ_2023	SRR20811284	food	dairy	cheese	surface_ripened_soft_cheeses		F	Core	Cow		Pasteurized	No	Yes		Yes	Ladled	Yes	No	Selected	Uncooked	Rennet	1_to_3_months	Soft	No_heating_beyond_coagulation	CAN	SAMN30028989	SRR20811284	SRX16830741	SRP389750	PRJNA863305	NCBI	PAIRED	NextSeq_500	Neasy_PowerFood_microbial_kit		642701615	4572696	75	150.0	139.9931	151.0	2890	2	2	0	0	no	Hrituraj_Dey
