dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_bases	n_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_(HQ+MQ)	n_MAGs_MQ	n_MAGs_HQ	n_MAGs_all	filtered	curator
FerrocinoI_2018	SRS1779541	food	fermented_meat	meat	felino-type_sausages		ITA	SRS1779541	SRR4875280	SRX2323691	SRP092525	PRJNA352236	NCBI	PAIRED	Illumina_MiSeq	MasterPure	2015	1439448256	10521780	35	150.0	136.80653425561076	151	859	0	0	0	1		Niccolò Carlino
FerrocinoI_2018	SRS1779544	food	fermented_meat	meat	felino-type_sausages		ITA	SRS1779544	SRR4875279	SRX2323689	SRP092525	PRJNA352236	NCBI	PAIRED	Illumina_MiSeq	MasterPure	2015	916133132	6481694	35	151.0	141.34162026161678	151	2968	0	0	0	4		Niccolò Carlino
FerrocinoI_2018	SRS1779539	food	fermented_meat	meat	felino-type_sausages		ITA	SRS1779539	SRR4875278	SRX2323688	SRP092525	PRJNA352236	NCBI	PAIRED	Illumina_MiSeq	MasterPure	2015	729754496	5402302	35	150.0	135.0821364670098	151	556	1	0	1	4		Niccolò Carlino
HeilCS_2018	Old_Warehouse_metagenome	food	alcohol	beer	spontaneously_inoculated_beer	Old_Warehouse_by_Epic_Ales	USA	SRS2402535	SRR5890763	SRX3056555	SRP114698	PRJNA390460	NCBI	PAIRED	NextSeq_500	other	17/10/2012	4340266200	43402662	100	100.0	100.0	100	0	3	3	0	12		Niccolò Carlino
HellmannSL_2020	ERS3651754	food	fermented_meat	cattle_pig_sheep_and_horse_sausage	calibraton_sausage_containing_cattle_pig_sheep_and_horse_meat		CHE	ERS3651754	ERR3479087	ERX3500646	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		85085498	587426	35	151.0	144.84462383347008	151	46	0	0	0	1	x	Niccolò Carlino
HellmannSL_2020	ERS3651753	food	fermented_meat	cattle_pig_sheep_and_horse_sausage	calibraton_sausage_containing_cattle_pig_sheep_and_horse_meat		CHE	ERS3651753	ERR3479086	ERX3500645	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		119300059	820260	35	151.0	145.441761148904	151	63	0	0	0	1		Niccolò Carlino
HellmannSL_2020	ERS3651752	food	fermented_meat	cattle_pig_sheep_and_horse_sausage	calibraton_sausage_containing_cattle_pig_sheep_and_horse_meat		CHE	ERS3651752	ERR3479085	ERX3500644	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		29206689	197538	35	151.0	147.85352185402303	151	28	0	0	0	1	x	Niccolò Carlino
HellmannSL_2020	ERS3651751	food	fermented_meat	cattle_pig_sheep_and_horse_sausage	calibraton_sausage_containing_cattle_pig_sheep_and_horse_meat		CHE	ERS3651751	ERR3479084	ERX3500643	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		239377939	1697010	35	151.0	141.05864962492856	151	157	0	0	0	1		Niccolò Carlino
HellmannSL_2020	ERS3651762	food	fermented_meat	cattle_pig_chicken_and_turkey_sausage	calibraton_sausage_containing_cattle_pig_chicken_and_turkey_meat		CHE	ERS3651762	ERR3479083	ERX3500642	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		229496788	1647746	35	151.0	139.27922628851778	151	996	0	0	0	2		Niccolò Carlino
HellmannSL_2020	ERS3651761	food	fermented_meat	cattle_pig_chicken_and_turkey_sausage	calibraton_sausage_containing_cattle_pig_chicken_and_turkey_meat		CHE	ERS3651761	ERR3479082	ERX3500641	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		101724302	714412	35	151.0	142.38884845159376	151	133	0	0	0	1		Niccolò Carlino
HellmannSL_2020	ERS3651760	food	fermented_meat	cattle_pig_chicken_and_turkey_sausage	calibraton_sausage_containing_cattle_pig_chicken_and_turkey_meat		CHE	ERS3651760	ERR3479081	ERX3500640	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		111052337	783536	35	151.0	141.7322713953156	151	595	0	0	0	2		Niccolò Carlino
HellmannSL_2020	ERS3651759	food	fermented_meat	cattle_pig_chicken_and_turkey_sausage	calibraton_sausage_containing_cattle_pig_chicken_and_turkey_meat		CHE	ERS3651759	ERR3479080	ERX3500639	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		94450745	690798	35	150.0	136.7270099218585	151	364	0	0	0	1	x	Niccolò Carlino
HellmannSL_2020	ERS3651758	food	fermented_meat	cattle_pig_chicken_and_turkey_sausage	calibraton_sausage_containing_cattle_pig_chicken_and_turkey_meat		CHE	ERS3651758	ERR3479079	ERX3500638	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		114258289	851816	35	150.0	134.13494111404341	151	45	0	0	0	0		Niccolò Carlino
HellmannSL_2020	ERS3651757	food	fermented_meat	cattle_pig_chicken_and_turkey_sausage	calibraton_sausage_containing_cattle_pig_chicken_and_turkey_meat		CHE	ERS3651757	ERR3479078	ERX3500637	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		143509998	1033814	35	150.0	138.81607136293377	151	138	0	0	0	1		Niccolò Carlino
HellmannSL_2020	ERS3651756	food	fermented_meat	cattle_pig_chicken_and_turkey_sausage	calibraton_sausage_containing_cattle_pig_chicken_and_turkey_meat		CHE	ERS3651756	ERR3479077	ERX3500636	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		84059456	614942	35	150.0	136.69493383115807	151	43	0	0	0	1	x	Niccolò Carlino
HellmannSL_2020	ERS3651755	food	fermented_meat	cattle_pig_chicken_and_turkey_sausage	calibraton_sausage_containing_cattle_pig_chicken_and_turkey_meat		CHE	ERS3651755	ERR3479076	ERX3500635	ERP116842	PRJEB34001	NCBI	PAIRED	Illumina_HiSeq_2500	Wizard_Plus_Miniprep		116750700	819914	35	151.0	142.39383642674719	151	131	0	0	0	1		Niccolò Carlino
KastmanEK_2016	CSB307	food	dairy	cheese	cheese_rind		FRA	mgs409507	CSB307_GCCAAT.R	mge409508			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	599398200	5993982	100	100.0	100.0	100	8393	2	0	2	7		Niccolò Carlino
KastmanEK_2016	CSB341	food	dairy	cheese	cheese_rind		ESP	mgs409510	CSB341_CAGATC.R	mge409511			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	1328655200	13286552	100	100.0	100.0	100	6232	2	1	1	12		Niccolò Carlino
KastmanEK_2016	CSB387	food	dairy	cheese	cheese_rind		GBR	mgs409513	CSB387_ACTTGA.R	mge409514			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	622198200	6221982	100	100.0	100.0	100	5189	3	1	2	10		Niccolò Carlino
KastmanEK_2016	CSB409	food	dairy	cheese	cheese_rind		FRA	mgs409516	CSB409_GATCAG.R	mge409517			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	276678000	2766780	100	100.0	100.0	100	4180	3	3	0	5		Niccolò Carlino
KastmanEK_2016	CSB600	food	dairy	cheese	cheese_rind		USA	mgs409519	CSB600_TAGCTT.R	mge409520			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	1033792600	10337926	100	100.0	100.0	100	10860	4	1	3	11		Niccolò Carlino
KastmanEK_2016	CSB619	food	dairy	cheese	cheese_rind		USA	mgs409522	CSB619_GGCTAC.R	mge409523			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	2639833400	26398334	100	100.0	100.0	100	3157	1	0	1	8		Niccolò Carlino
KastmanEK_2016	CSB694	food	dairy	cheese	cheese_rind		FRA	mgs409525	CSB694_CTTGTA.R	mge409526			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	472307000	4723070	100	100.0	100.0	100	5797	6	3	3	10		Niccolò Carlino
KastmanEK_2016	CSB720	food	dairy	cheese	cheese_rind		USA	mgs409528	CSB720_AGTCAA.R	mge409529			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	2853519400	28535194	100	100.0	100.0	100	14232	4	3	1	10		Niccolò Carlino
KastmanEK_2016	CSB726	food	dairy	cheese	cheese_rind		USA	mgs409531	CSB726_AGTTCC.R	mge409532			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	1020767200	10207672	100	100.0	100.0	100	19537	1	1	0	9		Niccolò Carlino
KastmanEK_2016	CSB729	food	dairy	cheese	cheese_rind		USA	mgs409534	CSB729_ATGTCA.R	mge409535			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	989841000	9898410	100	100.0	100.0	100	8104	5	1	4	10		Niccolò Carlino
KastmanEK_2016	CSB734	food	dairy	cheese	cheese_rind		USA	mgs409537	CSB734_CCGTCC.R	mge409538			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	1671698600	16716986	100	100.0	100.0	100	20720	3	0	3	12		Niccolò Carlino
KastmanEK_2016	CSB737	food	dairy	cheese	cheese_rind		USA	mgs409540	CSB737_GTCCGC.R	mge409541			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	2452476400	24524764	100	100.0	100.0	100	3199	4	1	3	7		Niccolò Carlino
KastmanEK_2016	CSB739	food	dairy	cheese	cheese_rind		USA	mgs409543	CSB739_GTGAAA.R	mge409544			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	523957400	5239574	100	100.0	100.0	100	8138	2	0	2	6		Niccolò Carlino
KastmanEK_2016	CSB870	food	dairy	cheese	cheese_rind		ESP	mgs409546	CSB870_GTGGCC.R	mge409547			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	1081880800	10818808	100	100.0	100.0	100	11468	2	0	2	8		Niccolò Carlino
KastmanEK_2016	CSB875	food	dairy	cheese	cheese_rind		FRA	mgs409549	CSB875_GTTTCG.R	mge409550			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	1846010000	18460100	100	100.0	100.0	100	11889	2	2	0	16		Niccolò Carlino
KastmanEK_2016	CSB888	food	dairy	cheese	cheese_rind		ITA	mgs409552	CSB888_CGTACG.R	mge409553			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	563976800	5639768	100	100.0	100.0	100	15203	2	1	1	7		Niccolò Carlino
KastmanEK_2016	CSB907	food	dairy	cheese	cheese_rind		FRA	mgs409555	CSB907_GAGTGG.R	mge409556			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	649185600	6491856	100	100.0	100.0	100	5523	3	1	2	9		Niccolò Carlino
KastmanEK_2016	CSB962	food	dairy	cheese	cheese_rind		USA	mgs409558	CSB962_ACTGAT.R	mge409559			MG-RAST		Illumina_HiSeq_2500	PowerSoil	01/09/2011	1071219000	10712190	100	100.0	100.0	100	6352	6	2	4	14		Niccolò Carlino
KawaiT_2012	DRS000406	food	fish	paralichthys_olivaceus	control_sample_of_paralichthys_olivaceus		JPN	DRS000406	DRR000713	DRX000444	DRP000303	PRJDA53873	NCBI	SINGLE	Illumina_Genome_Analyzer_II	QIAquick		1253489280	15668616	80	80.0	80.0	80	163	0	0	0	1		Niccolò Carlino
KawaiT_2012	DRS000407	food	fish	paralichthys_olivaceus	food-poisoning_sample_of_paralichthys_olivaceus		JPN	DRS000407	DRR000714	DRX000445	DRP000303	PRJDA53873	NCBI	SINGLE	Illumina_Genome_Analyzer_II	QIAquick		1147777120	14347214	80	80.0	80.0	80	262	0	0	0	1		Niccolò Carlino
KumarJ_2019	SRS4562502	food	fermented_legumes	soybean	kinema		IND	SRS4562502	SRR8830666	SRX5618977	SRP190006	PRJNA529966	NCBI	PAIRED	Illumina_HiSeq_2500	GeneJET		1706711100	11378074	150	150.0	150.0	150	7037	7	6	1	15		Niccolò Carlino
KumarJ_2019	SRS4562501	food	fermented_legumes	soybean	kinema		IND	SRS4562501	SRR8830667	SRX5618976	SRP190006	PRJNA529966	NCBI	PAIRED	Illumina_HiSeq_2500	GeneJET		1283138100	8554254	150	150.0	150.0	150	10408	3	2	1	10		Niccolò Carlino
KumarJ_2019	SRS4562503	food	fermented_legumes	soybean	kinema		IND	SRS4562503	SRR8830668	SRX5618975	SRP190006	PRJNA529966	NCBI	PAIRED	Illumina_HiSeq_2500	GeneJET		1804171500	12027810	150	150.0	150.0	150	11566	6	4	2	11		Niccolò Carlino
KumarJ_2019	SRS4562500	food	fermented_legumes	soybean	kinema		IND	SRS4562500	SRR8830669	SRX5618974	SRP190006	PRJNA529966	NCBI	PAIRED	Illumina_HiSeq_2500	GeneJET		3675480900	24503206	150	150.0	150.0	150	16757	5	1	4	34		Niccolò Carlino
LandisEA_2021	SRS5653346	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653346	SRR10454481	SRX7149054	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		957935033	6442422	50	151.0	148.691754902116	151	852	2	0	2	7		Niccolò Carlino
LandisEA_2021	SRS5653333	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653333	SRR10454482	SRX7149053	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		917954412	6174076	50	151.0	148.6788325896863	151	593	2	0	2	3		Niccolò Carlino
LandisEA_2021	SRS5653255	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653255	SRR10454483	SRX7149052	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1128784583	7614290	50	151.0	148.2455465972533	151	2982	1	1	0	6		Niccolò Carlino
LandisEA_2021	SRS5653250	food	fermented_grains	sourdough	sourdough_starter		CAN	SRS5653250	SRR10454484	SRX7149051	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1250880435	8388208	50	151.0	149.12367874044133	151	538	1	0	1	3		Niccolò Carlino
LandisEA_2021	SRS5653248	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653248	SRR10454485	SRX7149050	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1831988524	12319934	50	151.0	148.7011638211698	151	6280	3	0	3	8		Niccolò Carlino
LandisEA_2021	SRS5652972	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5652972	SRR10454486	SRX7149049	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1042601852	6992582	50	151.0	149.10112630785022	151	646	1	1	0	7		Niccolò Carlino
LandisEA_2021	SRS5653013	food	fermented_grains	sourdough	sourdough_starter		CAN	SRS5653013	SRR10454487	SRX7149048	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1146778423	7695812	50	151.0	149.01331048627486	151	2108	3	0	3	5		Niccolò Carlino
LandisEA_2021	SRS5653283	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653283	SRR10454488	SRX7149047	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1224978024	8223822	50	151.0	148.9548319503997	151	1822	3	3	0	9		Niccolò Carlino
LandisEA_2021	SRS5653276	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653276	SRR10454489	SRX7149046	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1134421174	7626994	50	151.0	148.7376512948614	151	538	1	0	1	2		Niccolò Carlino
LandisEA_2021	SRS5653219	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653219	SRR10454490	SRX7149045	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1797513076	12088368	50	151.0	148.69774613082592	151	890	1	0	1	2		Niccolò Carlino
LandisEA_2021	SRS5653217	food	fermented_grains	sourdough	sourdough_starter		NZL	SRS5653217	SRR10454491	SRX7149044	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1100742150	7394290	50	151.0	148.8638057203599	151	1705	4	1	3	8		Niccolò Carlino
LandisEA_2021	SRS5653199	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653199	SRR10454492	SRX7149043	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1071884954	7216146	50	151.0	148.53980975440354	151	1481	3	1	2	9		Niccolò Carlino
LandisEA_2021	SRS5653198	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653198	SRR10454493	SRX7149042	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		982123110	6618666	50	151.0	148.38686677949906	151	1399	2	1	1	6		Niccolò Carlino
LandisEA_2021	SRS5653094	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653094	SRR10454494	SRX7149041	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1165600969	7852120	50	151.0	148.4441105077355	151	1276	3	1	2	8		Niccolò Carlino
LandisEA_2021	SRS5653081	food	fermented_grains	sourdough	sourdough_starter		CAN	SRS5653081	SRR10454495	SRX7149040	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1301403252	8758954	50	151.0	148.57975644123715	151	1947	2	2	0	8		Niccolò Carlino
LandisEA_2021	SRS5652995	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5652995	SRR10454496	SRX7149039	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1149031466	7722782	50	151.0	148.7846563582916	151	1452	5	4	1	12		Niccolò Carlino
LandisEA_2021	SRS5653399	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653399	SRR10454497	SRX7149038	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		972461268	6551322	50	151.0	148.43740973195943	151	712	3	1	2	8		Niccolò Carlino
LandisEA_2021	SRS5652990	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5652990	SRR10454498	SRX7149037	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1186483449	7997572	50	151.0	148.3554570062014	151	1513	3	3	0	8		Niccolò Carlino
LandisEA_2021	SRS5652970	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5652970	SRR10454499	SRX7149036	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		537942456	3628094	50	151.0	148.27136672864594	151	462	2	0	2	4		Niccolò Carlino
LandisEA_2021	SRS5652933	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5652933	SRR10454500	SRX7149035	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1110167853	7489348	50	151.0	148.2329106619161	151	1280	1	0	1	4		Niccolò Carlino
LandisEA_2021	SRS5652931	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5652931	SRR10454501	SRX7149034	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		660831533	4446234	50	151.0	148.627250162722	151	828	2	0	2	4		Niccolò Carlino
LandisEA_2021	SRS5652926	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5652926	SRR10454502	SRX7149033	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		375235471	2530262	50	151.0	148.29905796316746	151	559	3	2	1	6		Niccolò Carlino
LandisEA_2021	SRS5652913	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5652913	SRR10454503	SRX7149032	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1131144032	7588336	50	151.0	149.06351431987198	151	1282	2	2	0	10		Niccolò Carlino
LandisEA_2021	SRS5653168	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653168	SRR10454504	SRX7149031	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1079465688	7233766	50	151.0	149.2259616913237	151	433	4	2	2	8		Niccolò Carlino
LandisEA_2021	SRS5653156	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653156	SRR10454505	SRX7149030	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1037640104	6984608	50	151.0	148.56096491027128	151	1101	3	0	3	7		Niccolò Carlino
LandisEA_2021	SRS5653155	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653155	SRR10454506	SRX7149029	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1231193798	8289072	50	151.0	148.53216355220465	151	1296	5	1	4	8		Niccolò Carlino
LandisEA_2021	SRS5653152	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653152	SRR10454507	SRX7149028	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		963716896	6546756	50	151.0	147.20525646595047	151	3903	3	1	2	7		Niccolò Carlino
LandisEA_2021	SRS5653388	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653388	SRR10454508	SRX7149027	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1122293307	7562562	50	151.0	148.40120411574807	151	876	2	2	0	8		Niccolò Carlino
LandisEA_2021	SRS5653396	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653396	SRR10454509	SRX7149026	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1128880646	7589484	50	151.0	148.74274008615077	151	1659	4	3	1	18		Niccolò Carlino
LandisEA_2021	SRS5653393	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653393	SRR10454510	SRX7149025	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1086962855	7316414	50	151.0	148.564973906616	151	1984	2	1	1	5		Niccolò Carlino
LandisEA_2021	SRS5653391	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653391	SRR10454511	SRX7149024	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1370515642	9194468	50	151.0	149.05872117886537	151	2191	3	2	1	8		Niccolò Carlino
LandisEA_2021	SRS5653374	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653374	SRR10454512	SRX7149023	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1255647052	8449108	50	151.0	148.61297216226848	151	722	3	0	3	4		Niccolò Carlino
LandisEA_2021	SRS5653137	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653137	SRR10454513	SRX7149022	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1362978185	9131572	50	151.0	149.25997243410006	151	1588	4	0	4	8		Niccolò Carlino
LandisEA_2021	SRS5653132	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653132	SRR10454514	SRX7149021	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1409818014	9454888	50	151.0	149.10996449667093	151	1515	4	0	4	5		Niccolò Carlino
LandisEA_2021	SRS5653128	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653128	SRR10454515	SRX7149020	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1233010540	8279860	50	151.0	148.91683434260966	151	1320	2	1	1	5		Niccolò Carlino
LandisEA_2021	SRS5653126	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653126	SRR10454516	SRX7149019	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		818517891	5540390	50	151.0	147.73651150911758	151	738	3	0	3	5		Niccolò Carlino
LandisEA_2021	SRS5653049	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653049	SRR10454517	SRX7149018	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1687670019	11458640	50	151.0	147.28362344920515	151	1049	2	1	1	9		Niccolò Carlino
LandisEA_2021	SRS5653047	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653047	SRR10454518	SRX7149017	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		494907779	3347578	50	151.0	147.84055188557218	151	486	1	0	1	2		Niccolò Carlino
LandisEA_2021	SRS5653318	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5653318	SRR10454519	SRX7149016	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		990158226	6679102	50	151.0	148.24720838220466	151	1205	2	0	2	3		Niccolò Carlino
LandisEA_2021	SRS5652903	food	fermented_grains	sourdough	sourdough_starter		USA	SRS5652903	SRR10454520	SRX7149015	SRP230115	PRJNA589612	NCBI	PAIRED	NextSeq_500	PowerSoil		1090265888	7365072	50	151.0	148.03193885952507	151	1837	4	1	3	5		Niccolò Carlino
LeechJ_2020	ERS3967688	food	dairy	cheese	wagashi		BEN	ERS3967688	ERR4757803	ERX4630953	ERP118359	PRJEB35321	NCBI	PAIRED	NextSeq_500	Qiagen_TissueLyser/GeneAll_Exgene		1016387644	6731044	151	151.0	151.0	151	3705	4	3	1	5		Niccolò Carlino
LeechJ_2020	ERS3967689	food	dairy	cheese	wagashi		BEN	ERS3967689	ERR4757804	ERX4630954	ERP118359	PRJEB35321	NCBI	PAIRED	NextSeq_500	Qiagen_TissueLyser/GeneAll_Exgene		1148664852	7607052	151	151.0	151.0	151	8326	4	3	1	7		Niccolò Carlino
LeechJ_2020	ERS3967690	food	fermented_grains	kvass	rye_bread_and_sugar_kvass		RUS	ERS3967690	ERR4757805	ERX4630955	ERP118359	PRJEB35321	NCBI	PAIRED	NextSeq_500	Qiagen_TissueLyser/GeneAll_Exgene		1241621056	8222656	151	151.0	151.0	151	16325	6	2	4	14		Niccolò Carlino
LeechJ_2020	ERS3967691	food	fermented_fruits_and_vegetables	kimchi	carrot_kimchi		GBR	ERS3967691	ERR4757806	ERX4630956	ERP118359	PRJEB35321	NCBI	PAIRED	NextSeq_500	Qiagen_TissueLyser/GeneAll_Exgene		1037338894	6869794	151	151.0	151.0	151	4546	3	1	2	14		Niccolò Carlino
LeechJ_2020	ERS3967692	food	fermented_grains	boza			GBR	ERS3967692	ERR4757807	ERX4630957	ERP118359	PRJEB35321	NCBI	PAIRED	NextSeq_500	Qiagen_TissueLyser/GeneAll_Exgene		1189260598	7875898	151	151.0	151.0	151	6386	6	1	5	8		Niccolò Carlino
LeechJ_2020	ERS3967693	food	fermented_tubers_and_roots	turnip			GBR	ERS3967693	ERR4757808	ERX4630958	ERP118359	PRJEB35321	NCBI	PAIRED	NextSeq_500	Qiagen_TissueLyser/GeneAll_Exgene		244486818	1619118	151	151.0	151.0	151	2400	2	1	1	6		Niccolò Carlino
LeechJ_2020	ERS3967694	food	fermented_fruits_and_vegetables	orange			GBR	ERS3967694	ERR4757809	ERX4630959	ERP118359	PRJEB35321	NCBI	PAIRED	NextSeq_500	Qiagen_TissueLyser/GeneAll_Exgene		895439060	5930060	151	151.0	151.0	151	7967	0	0	0	6		Niccolò Carlino
LeechJ_2020	ERS3967695	food	fermented_fruits_and_vegetables	sauerkraut			DEU	ERS3967695	ERR4757810	ERX4630960	ERP118359	PRJEB35321	NCBI	PAIRED	NextSeq_500	Qiagen_TissueLyser/GeneAll_Exgene		1270278742	8412442	151	151.0	151.0	151	6916	2	2	0	26		Niccolò Carlino
LeechJ_2020	ERS3967696	food	fermented_beverages	tepache	ananas		MEX	ERS3967696	ERR4757811	ERX4630961	ERP118359	PRJEB35321	NCBI	PAIRED	NextSeq_500	Qiagen_TissueLyser/GeneAll_Exgene		981000492	6496692	151	151.0	151.0	151	2186	4	4	0	7		Niccolò Carlino
