sgb_id	Unknown	Assigned taxonomy	Level of assigned taxonomy	MAG	reference_genomes	Food_processing	Animal	Food	Human	Other_categories	NA
SGB91911	ufSGB	k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_SGB91911|t__SGB91911	Genus	1	0	0	0	1	0	0	0
SGB92515	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia_SGB92515|t__SGB92515	Genus	6	0	0	0	6	0	0	0
SGB92524	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Rahnella|s__Rahnella_SGB92524|t__SGB92524	Genus	1	0	0	0	1	0	0	0
SGB92532	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Boseaceae|g__Bosea|s__Bosea_SGB92532|t__SGB92532	Genus	1	0	0	0	3	0	0	0
SGB92541	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae|g__GGB68561|s__GGB68561_SGB92541|t__SGB92541	Family	2	0	1	0	1	0	0	0
SGB92555	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Roseobacteraceae|g__GGB68574|s__GGB68574_SGB92555|t__SGB92555	Family	2	0	0	0	2	0	0	0
SGB92577	kSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_piscatorii|t__SGB92577	Species	1	1	0	0	1	0	0	1
SGB92578	kSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_urativorans|t__SGB92578	Species	15	1	12	0	3	0	0	1
SGB92596	uSGB	k__Bacteria|p__Proteobacteria|c__CFGB15076|o__OFGB15076|f__FGB15076|g__GGB68610|s__GGB68610_SGB92596|t__SGB92596	Other	3	0	1	0	1	0	1	0
SGB92969	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB92969|t__SGB92969	Genus	2	0	0	0	3	0	0	0
SGB92970	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB92970|t__SGB92970	Genus	1	0	0	0	1	0	0	0
SGB92971	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB92971|t__SGB92971	Genus	1	0	0	0	1	0	0	0
SGB92972	uSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Acetobacter|s__Acetobacter_SGB92972|t__SGB92972	Genus	42	0	1	0	41	0	0	0
SGB92974	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_SGB92974|t__SGB92974	Genus	1	0	0	0	1	0	0	0
SGB93097	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_SGB93097|t__SGB93097	Genus	3	0	0	0	3	0	0	0
SGB93100	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_SGB93100|t__SGB93100	Genus	29	0	19	0	9	0	1	0
SGB93101	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_SGB93101|t__SGB93101	Genus	2	0	1	0	1	0	0	0
SGB93117	kSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_fresconis|t__SGB93117	Species	1	1	0	0	1	0	0	1
SGB93118	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_SGB93118|t__SGB93118	Genus	38	0	12	0	26	0	0	0
SGB93139	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB15700|o__OFGB15700|f__FGB15700|g__GGB69081|s__GGB69081_SGB93139|t__SGB93139	Other	1	0	0	0	1	0	0	0
SGB93153	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB93153|t__SGB93153	Genus	3	0	0	0	3	0	0	0
SGB93154	ufSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Microbacteriaceae|g__GGB69096|s__GGB69096_SGB93154|t__SGB93154	Family	2	0	0	0	2	0	0	0
SGB93192	uSGB	k__Bacteria|p__Actinobacteria|c__CFGB10468|o__OFGB10468|f__FGB10468|g__GGB69127|s__GGB69127_SGB93192|t__SGB93192	Other	2	0	1	0	1	0	0	0
SGB93302	uSGB	k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Intrasporangiaceae|g__Janibacter|s__Janibacter_SGB93302|t__SGB93302	Genus	9	0	7	0	2	0	0	0
SGB93511	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB10008|o__OFGB10008|f__FGB10008|g__GGB69358|s__GGB69358_SGB93511|t__SGB93511	Other	1	0	0	0	1	0	0	0
SGB93578	ufSGB	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Herminiimonas|s__Herminiimonas_SGB93578|t__SGB93578	Genus	1	0	0	0	1	0	0	0
SGB93598	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_SGB93598|t__SGB93598	Genus	1	0	0	0	1	0	0	0
SGB93603	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_SGB93603|t__SGB93603	Genus	1	0	0	0	1	0	0	0
SGB93621	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Gammaproteobacteria_unclassified|g__Gammaproteobacteria_unclassified|s__Gammaproteobacteria_unclassified_SGB93621|t__SGB93621	Genus	1	0	0	0	1	0	0	0
SGB93673	ufSGB	k__Bacteria|p__Proteobacteria|c__CFGB8051|o__OFGB8051|f__FGB8051|g__GGB69486|s__GGB69486_SGB93673|t__SGB93673	Other	3	0	0	0	3	0	0	0
SGB93705	ufSGB	k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Hymenobacteraceae|g__GGB69515|s__GGB69515_SGB93705|t__SGB93705	Family	2	0	0	0	2	0	0	0
SGB93747	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Frateuria|s__Frateuria_SGB93747|t__SGB93747	Genus	5	0	0	0	5	0	0	0
SGB94227	ufSGB	k__Bacteria|p__Acidobacteria|c__CFGB63345|o__OFGB63345|f__FGB63345|g__GGB69906|s__GGB69906_SGB94227|t__SGB94227	Other	1	0	0	0	1	0	0	0
SGB94350	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB59155|o__OFGB59155|f__FGB59155|g__GGB70020|s__GGB70020_SGB94350|t__SGB94350	Other	3	0	0	0	3	0	0	0
SGB94408	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB60657|o__OFGB60657|f__FGB60657|g__GGB70065|s__GGB70065_SGB94408|t__SGB94408	Other	3	0	0	0	3	0	0	0
SGB94409	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB60657|o__OFGB60657|f__FGB60657|g__GGB70065|s__GGB70065_SGB94409|t__SGB94409	Other	4	0	0	0	4	0	0	0
SGB94410	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB60657|o__OFGB60657|f__FGB60657|g__GGB70066|s__GGB70066_SGB94410|t__SGB94410	Other	1	0	0	0	1	0	0	0
SGB94411	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Listeriaceae|g__Listeria|s__Listeria_SGB94411|t__SGB94411	Genus	3	0	0	0	3	0	0	0
SGB94412	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Caldibacillus|s__Caldibacillus_SGB94412|t__SGB94412	Genus	1	0	0	0	1	0	0	0
SGB94425	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_SGB94425|t__SGB94425	Genus	2	0	0	0	2	0	0	0
SGB94437	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_SGB94437|t__SGB94437	Genus	1	0	0	0	1	0	0	0
SGB94440	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactiplantibacillus|s__Lactiplantibacillus_SGB94440|t__SGB94440	Genus	7	0	2	0	5	0	1	0
SGB94441	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactiplantibacillus|s__Lactiplantibacillus_SGB94441|t__SGB94441	Genus	1	0	0	0	2	0	0	0
SGB94442	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactiplantibacillus|s__Lactiplantibacillus_SGB94442|t__SGB94442	Genus	3	0	0	0	3	0	0	0
SGB94443	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactiplantibacillus|s__Lactiplantibacillus_SGB94443|t__SGB94443	Genus	1	0	0	0	1	0	0	0
SGB94444	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactiplantibacillus|s__Lactiplantibacillus_SGB94444|t__SGB94444	Genus	1	0	0	0	1	0	0	0
SGB94446	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Secundilactobacillus|s__Secundilactobacillus_SGB94446|t__SGB94446	Genus	1	0	0	0	1	0	0	0
SGB94447	kSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Levilactobacillus|s__Levilactobacillus_lanxiensis|t__SGB94447	Species	1	2	0	0	1	0	0	2
SGB94450	ufSGB	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfuromonadales|f__Geobacteraceae|g__GGB70100|s__GGB70100_SGB94450|t__SGB94450	Family	1	0	0	0	1	0	0	0
SGB94452	kSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus|s__Ligilactobacillus_pobuzihii|t__SGB94452	Species	3	1	1	0	2	0	0	1
SGB94520	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_SGB94520|t__SGB94520	Genus	1	0	0	0	1	0	0	0
SGB94525	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_SGB94525|t__SGB94525	Genus	1	0	0	0	1	0	0	0
SGB94570	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Carnobacterium|s__Carnobacterium_SGB94570|t__SGB94570	Genus	3	0	1	0	2	0	0	0
SGB94702	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB34622|o__OFGB34622|f__FGB34622|g__GGB70286|s__GGB70286_SGB94702|t__SGB94702	Other	1	0	0	0	1	0	0	0
SGB94703	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Fructilactobacillus|s__Fructilactobacillus_SGB94703|t__SGB94703	Genus	1	0	0	0	4	0	0	0
SGB94704	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_SGB94704|t__SGB94704	Genus	1	0	0	0	1	0	0	0
SGB94705	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Furfurilactobacillus|s__Furfurilactobacillus_SGB94705|t__SGB94705	Genus	1	0	0	0	1	0	0	0
SGB94707	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__GGB70291|s__GGB70291_SGB94707|t__SGB94707	Family	2	0	0	0	2	0	0	0
SGB94708	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Companilactobacillus|s__Companilactobacillus_SGB94708|t__SGB94708	Genus	1	0	0	0	1	0	0	0
SGB94709	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Companilactobacillus|s__Companilactobacillus_SGB94709|t__SGB94709	Genus	1	0	0	0	1	0	0	0
SGB94710	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB42191|o__OFGB42191|f__FGB42191|g__GGB70294|s__GGB70294_SGB94710|t__SGB94710	Other	1	0	0	0	1	0	0	0
SGB94711	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB42191|o__OFGB42191|f__FGB42191|g__GGB70294|s__GGB70294_SGB94711|t__SGB94711	Other	1	0	0	0	1	0	0	0
SGB94712	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB47365|o__OFGB47365|f__FGB47365|g__GGB70295|s__GGB70295_SGB94712|t__SGB94712	Other	2	0	0	0	2	0	0	0
SGB94713	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB59290|o__OFGB59290|f__FGB59290|g__GGB70296|s__GGB70296_SGB94713|t__SGB94713	Other	2	0	0	0	2	0	0	0
SGB94714	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB56043|o__OFGB56043|f__FGB56043|g__GGB70297|s__GGB70297_SGB94714|t__SGB94714	Other	1	0	0	0	1	0	0	0
SGB94715	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_SGB94715|t__SGB94715	Genus	5	0	0	0	5	0	0	0
SGB94717	kSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_beninensis|t__SGB94717	Species	1	1	0	0	1	0	0	1
SGB94718	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_SGB94718|t__SGB94718	Genus	2	0	0	0	2	0	0	0
SGB94719	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_SGB94719|t__SGB94719	Genus	3	0	0	0	3	0	0	0
SGB94720	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Jeotgalicoccus|s__Jeotgalicoccus_SGB94720|t__SGB94720	Genus	7	0	6	0	1	0	0	0
SGB94749	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB4415|o__OFGB4415|f__FGB4415|g__GGB70329|s__GGB70329_SGB94749|t__SGB94749	Other	3	0	0	0	3	0	0	0
SGB94750	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB4415|o__OFGB4415|f__FGB4415|g__GGB70329|s__GGB70329_SGB94750|t__SGB94750	Other	1	0	0	0	1	0	0	0
SGB94751	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB4415|o__OFGB4415|f__FGB4415|g__GGB70330|s__GGB70330_SGB94751|t__SGB94751	Other	3	0	0	0	3	0	0	0
SGB94752	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB61007|o__OFGB61007|f__FGB61007|g__GGB70331|s__GGB70331_SGB94752|t__SGB94752	Other	1	0	0	0	1	0	0	0
SGB94753	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB4415|o__OFGB4415|f__FGB4415|g__GGB70332|s__GGB70332_SGB94753|t__SGB94753	Other	1	0	0	0	1	0	0	0
SGB94754	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB61008|o__OFGB61008|f__FGB61008|g__GGB70333|s__GGB70333_SGB94754|t__SGB94754	Other	1	0	0	0	1	0	0	0
SGB94755	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB59309|o__OFGB59309|f__FGB59309|g__GGB70334|s__GGB70334_SGB94755|t__SGB94755	Other	1	0	0	0	1	0	0	0
SGB94756	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB47196|o__OFGB47196|f__FGB47196|g__GGB70335|s__GGB70335_SGB94756|t__SGB94756	Other	1	0	0	0	1	0	0	0
SGB94767	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB16483|o__OFGB16483|f__FGB16483|g__GGB70346|s__GGB70346_SGB94767|t__SGB94767	Other	1	0	0	0	1	0	0	0
SGB94780	ufSGB	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB94780|t__SGB94780	Genus	3	0	0	0	3	0	0	0
SGB95373	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB59556|o__OFGB59556|f__FGB59556|g__GGB70914|s__GGB70914_SGB95373|t__SGB95373	Other	1	0	0	0	1	0	0	0
SGB95374	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB16695|o__OFGB16695|f__FGB16695|g__GGB70915|s__GGB70915_SGB95374|t__SGB95374	Other	1	0	0	0	1	0	0	0
SGB95403	ufSGB	k__Bacteria|p__Balneolaeota|c__CFGB56559|o__OFGB56559|f__FGB56559|g__GGB70941|s__GGB70941_SGB95403|t__SGB95403	Other	1	0	0	0	1	0	0	0
SGB96142	ufSGB	k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB12820|o__OFGB12820|f__FGB12820|g__GGB70988|s__GGB70988_SGB96142|t__SGB96142	Other	2	0	0	0	2	0	0	0
SGB96145	uSGB	k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB33537|o__OFGB33537|f__FGB33537|g__GGB70991|s__GGB70991_SGB96145|t__SGB96145	Other	6	0	5	0	1	0	0	0
SGB96469	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB70297|o__OFGB70297|f__FGB70297|g__GGB71044|s__GGB71044_SGB96469|t__SGB96469	Other	1	0	0	0	1	0	0	0
SGB96694	ufSGB	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB96694|t__SGB96694	Genus	1	0	0	0	1	0	0	0
SGB96820	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__GGB71103|s__GGB71103_SGB96820|t__SGB96820	Family	1	0	0	0	1	0	0	0
SGB96824	uSGB	k__Bacteria|p__Proteobacteria|c__CFGB21354|o__OFGB21354|f__FGB21354|g__GGB71106|s__GGB71106_SGB96824|t__SGB96824	Other	2	0	1	0	1	0	0	0
SGB96826	uSGB	k__Bacteria|p__Aquificae|c__Aquificae|o__Aquificales|f__Aquificaceae|g__GGB71107|s__GGB71107_SGB96826|t__SGB96826	Family	2	0	1	0	1	0	0	0
SGB96828	ufSGB	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kosakonia|s__Kosakonia_SGB96828|t__SGB96828	Genus	1	0	0	0	1	0	0	0
SGB96841	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB70256|o__OFGB70256|f__FGB70256|g__GGB71119|s__GGB71119_SGB96841|t__SGB96841	Other	3	0	0	0	3	0	0	0
SGB96842	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB70256|o__OFGB70256|f__FGB70256|g__GGB71120|s__GGB71120_SGB96842|t__SGB96842	Other	9	0	0	0	10	0	0	0
SGB96843	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__GGB71121|s__GGB71121_SGB96843|t__SGB96843	Family	3	0	0	0	3	0	0	0
SGB96844	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Sporolactobacillaceae|g__Sporolactobacillus|s__Sporolactobacillus_SGB96844|t__SGB96844	Genus	1	0	0	0	1	0	0	0
SGB96849	ufSGB	k__Bacteria|p__Actinobacteria|c__CFGB10008|o__OFGB10008|f__FGB10008|g__GGB69358|s__GGB69358_SGB96849|t__SGB96849	Other	2	0	0	0	2	0	0	0
SGB96853	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Marinococcus|s__Marinococcus_SGB96853|t__SGB96853	Genus	10	0	8	0	2	0	0	0
SGB96856	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Marinococcus|s__Marinococcus_SGB96856|t__SGB96856	Genus	3	0	2	0	1	0	0	0
SGB96859	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Anoxybacillus|s__Anoxybacillus_SGB96859|t__SGB96859	Genus	1	0	0	0	1	0	0	0
SGB96865	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Sporosarcina|s__Sporosarcina_SGB96865|t__SGB96865	Genus	1	0	0	0	1	0	0	0
SGB96867	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Paenibacillaceae|g__Paenibacillus|s__Paenibacillus_SGB96867|t__SGB96867	Genus	1	0	0	0	1	0	0	0
SGB96870	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Savagea|s__Savagea_SGB96870|t__SGB96870	Genus	1	0	0	0	1	0	0	0
SGB96871	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB60694|o__OFGB60694|f__FGB60694|g__GGB71145|s__GGB71145_SGB96871|t__SGB96871	Other	1	0	0	0	1	0	0	0
SGB96873	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB44209|o__OFGB44209|f__FGB44209|g__GGB71147|s__GGB71147_SGB96873|t__SGB96873	Other	1	0	0	0	1	0	0	0
SGB96874	ufSGB	k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__GGB71148|s__GGB71148_SGB96874|t__SGB96874	Family	1	0	0	0	1	0	0	0
SGB96875	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB5373|o__OFGB5373|f__FGB5373|g__GGB71149|s__GGB71149_SGB96875|t__SGB96875	Other	1	0	0	0	1	0	0	0
SGB96878	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB60725|o__OFGB60725|f__FGB60725|g__GGB71152|s__GGB71152_SGB96878|t__SGB96878	Other	1	0	0	0	1	0	0	0
SGB96879	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB60725|o__OFGB60725|f__FGB60725|g__GGB71153|s__GGB71153_SGB96879|t__SGB96879	Other	1	0	0	0	1	0	0	0
SGB96887	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_SGB96887|t__SGB96887	Genus	15	0	0	0	15	0	0	0
SGB96891	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Jeotgalicoccus|s__Jeotgalicoccus_SGB96891|t__SGB96891	Genus	16	0	14	0	2	0	0	0
SGB96894	ufSGB	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Nitrosomonadales|f__Methylophilaceae|g__GGB71166|s__GGB71166_SGB96894|t__SGB96894	Family	2	0	0	0	2	0	0	0
SGB96907	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Salinicoccus|s__Salinicoccus_SGB96907|t__SGB96907	Genus	21	0	18	0	3	0	0	0
SGB96909	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_SGB96909|t__SGB96909	Genus	2	0	0	0	2	0	0	0
SGB96910	ufSGB	k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB96910|t__SGB96910	Genus	2	0	0	0	2	0	0	0
SGB96911	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_SGB96911|t__SGB96911	Genus	1	0	0	0	1	0	0	0
SGB96913	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB34299|o__OFGB34299|f__FGB34299|g__GGB71178|s__GGB71178_SGB96913|t__SGB96913	Other	1	0	0	0	1	0	0	0
SGB96914	ufSGB	k__Bacteria|p__Firmicutes|c__CFGB53347|o__OFGB53347|f__FGB53347|g__GGB71179|s__GGB71179_SGB96914|t__SGB96914	Other	1	0	0	0	1	0	0	0
SGB96915	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Nosocomiicoccus|s__Nosocomiicoccus_SGB96915|t__SGB96915	Genus	4	0	0	0	4	0	0	0
SGB96917	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Macrococcus|s__Macrococcus_SGB96917|t__SGB96917	Genus	7	0	3	0	4	0	0	0
SGB96919	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_SGB96919|t__SGB96919	Genus	23	0	19	0	6	0	0	0
SGB96920	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_SGB96920|t__SGB96920	Genus	20	0	10	0	12	0	0	0
SGB96922	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Mammaliicoccus|s__Mammaliicoccus_SGB96922|t__SGB96922	Genus	5	0	3	0	2	0	0	0
SGB96924	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Mammaliicoccus|s__Mammaliicoccus_SGB96924|t__SGB96924	Genus	1	0	0	0	1	0	0	0
SGB96928	uSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__GGB71190|s__GGB71190_SGB96928|t__SGB96928	Family	10	0	1	0	9	0	0	0
SGB96929	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Vagococcus|s__Vagococcus_SGB96929|t__SGB96929	Genus	1	0	0	0	1	0	0	0
SGB96930	ufSGB	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__GGB71192|s__GGB71192_SGB96930|t__SGB96930	Family	4	0	0	0	4	0	0	0
