clade_name	LiYM_2020__ERR3427609	LiYM_2020__ERR3427610	LiYM_2020__ERR3427611	LiYM_2020__ERR3427612	LiYM_2020__ERR3427613	LiYM_2020__ERR3427614	LiYM_2020__ERR3427615	LiYM_2020__ERR3427616	LiYM_2020__ERR3427617	LiYM_2020__ERR3427618	LiYM_2020__ERR3427619	LiYM_2020__ERR3427620	LiYM_2020__ERR3427621	LiYM_2020__ERR3427622	LiYM_2020__ERR3427623	LiYM_2020__ERR3427624	LiYM_2020__ERR3427626	LiYM_2020__ERR3427625
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_melonis|t__SGB11681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00582	0.04151	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_carotinifaciens|t__SGB31685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00577	0.02764	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_ascorbata|t__SGB23240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales|f__Weeksellaceae|g__Chryseobacterium|s__Chryseobacterium_hispalense|t__SGB194919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_chengduensis|t__SGB10138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00529	0.02639	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_salsicia|t__SGB16669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00483	12.39578	0.08224	0.0	0.0	0.01887	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lactis|t__SGB66296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00474	0.0	0.46931	4.75296	2.98496	1.75187	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_sichuanensis|t__SGB33091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00434	0.0	0.0	0.0	0.0	0.0731	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Erwinia|s__Erwinia_persicina|t__SGB31225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00403	0.03126	0.10003	0.01895	0.3035	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_SGB182666|t__SGB182666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida|t__SGB12289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Erwinia|s__Erwinia_sp_B116|t__SGB10205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00315	0.00586	0.02965	0.06774	0.0	0.10141	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lundensis|t__SGB12101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00256	0.0	0.01868	0.76582	0.0	0.50525	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_canadensis|t__SGB12147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247	0.0	0.00418	0.02986	0.0	0.67708	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_rivipollensis|t__SGB9956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241	0.00251	0.0	0.05835	0.0	0.0	0.0	0.00984	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Obesumbacterium|s__Obesumbacterium_proteus|t__SGB10208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter_gyllenbergii|t__SGB10363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_lundensis|t__SGB12102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.0	0.0	0.47719	0.0	0.07117	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_fujisawaense|t__SGB11384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Aurantimonadaceae|g__Aureimonas|s__Aureimonas_sp_SK2|t__SGB184199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Janthinobacterium|s__Janthinobacterium_SGB61996|t__SGB61996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126	0.0	0.0	0.0	0.0	0.02406	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Exiguobacterium|s__Exiguobacterium_acetylicum|t__SGB8325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00125	0.0	0.0	0.02	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia|s__Leclercia_adecarboxylata|t__SGB38386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_agglomerans|t__SGB23186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia|s__Leclercia_adecarboxylata|t__SGB31159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Ectopseudomonas|s__Ectopseudomonas_mendocina|t__SGB12354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_ESNIH1|t__SGB23273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_furnissii|t__SGB9858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013	0.06208	0.02077	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_miyukkimchii|t__SGB69409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29949	14.44439	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Pectobacterium|s__Pectobacterium_versatile|t__SGB10270	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24227	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_falkenbergense|t__SGB7124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20186	0.2555	0.0	0.0	0.06768	0.0	0.0	4.49215
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecium|t__SGB7968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25793	0.01293	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Loigolactobacillus|s__Loigolactobacillus_rennini|t__SGB7141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16488	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_paludicola|t__SGB16902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales|f__Acetobacteraceae|g__Gluconobacter|s__Gluconobacter_japonicus|t__SGB1161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14067	0.0	0.0	0.0	0.0	0.0	0.0	1.06461
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_squillarum|t__SGB55775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14055	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB100287|t__SGB100287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13525	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Kocuria|s__Kocuria_rhizophila|t__SGB16670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_ostreae|t__SGB58231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09347	0.00311	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_mori|t__SGB10132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09336	0.04503	0.0	0.0	0.0	0.0	1.19557	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Weissella|s__Weissella_soli|t__SGB24990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09225	0.20128	0.0	10.42908	0.02793	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_holzapfelii|t__SGB80438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09054	0.38174	0.0	0.0	0.22178	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_velezensis|t__SGB7785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Tetragenococcus|s__Tetragenococcus_halophilus|t__SGB7926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08955	0.28529	0.0	0.0	0.09203	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_grimontii|t__SGB10120	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08822	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea_alfalfae|t__SGB58213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08606	0.03782	0.0	0.0	0.27456	0.0	0.0	0.0
k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Deinococcaceae|g__Deinococcus|s__Deinococcus_radiodurans|t__SGB17550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07335	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_oleivorans|t__SGB16907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06459	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Galactobacter|s__Galactobacter_valiniphilus|t__SGB35097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06335	0.0	0.0	0.0	0.0	0.0	0.00104	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_michiganensis|t__SGB10119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06334	0.00143	0.0	0.0	0.0	0.0	0.41201	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium|s__Novosphingobium_sp_IK01|t__SGB90008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06142	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii|t__SGB10083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05439	0.00854	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales|f__Lysobacteraceae|g__Xanthomonas|s__Xanthomonas_euvesicatoria|t__SGB12424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05171	0.07952	0.0	0.0	0.02975	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_oryzae|t__SGB11385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04986	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_gallolyticus|t__SGB8018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04945	0.04932	0.0	0.0	0.00261	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Aerococcus|s__Aerococcus_urinaeequi|t__SGB7897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04322	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_casseliflavus|t__SGB7952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04263	0.0	0.01704	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_wuhouensis|t__SGB31167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03588	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_gallinarum|t__SGB7951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03532	0.01265	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Duganella|s__Duganella_zoogloeoides|t__SGB12864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03478	0.10816	0.2103	0.0	0.11963	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae|g__Shewanella|s__Shewanella_oncorhynchi|t__SGB23312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03462	0.0	0.79383	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_brassicacearum|t__SGB12173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03456	0.08276	0.00264	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_rongguiense|t__SGB88052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_terrigena|t__SGB10122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03345	0.02389	0.0	0.0	0.0	0.0	0.00763	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_pseudomesenteroides|t__SGB69408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03338	0.29251	0.0	0.0	0.09055	0.0	0.0	0.64354
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Pediococcus|s__Pediococcus_pentosaceus|t__SGB7169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03331	1.67447	0.62763	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera_intermedia|t__SGB110047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03209	0.06381	0.0	0.0	0.90779	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_xylosus|t__SGB7847_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03174	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_bugandensis|t__SGB10135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03053	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia|s__Pseudonocardia_alni|t__SGB16504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02699	0.0	0.0	0.0	0.0	0.0	0.0	0.3345
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_SGB10123|t__SGB10123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02679	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactiplantibacillus|s__Lactiplantibacillus_SGB69405|t__SGB69405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02498	0.29805	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_rhodesiae|t__SGB12121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02251	0.14697	0.16466	0.0	0.70836	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Dermabacteraceae|g__Brachybacterium|s__Brachybacterium_huguangmaarense|t__SGB87481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02207	0.0	0.0	0.0	0.00204	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Rahnella|s__Rahnella_aceris|t__SGB10240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02198	0.813	0.02102	0.76746	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__GGB78128|s__GGB78128_SGB107564|t__SGB107564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02149	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_paranthracis|t__SGB7703_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02144	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Pectobacteriaceae|g__Pectobacterium|s__Pectobacterium_brasiliense|t__SGB10269_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02093	0.06384	0.0	0.0	0.04796	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__SGB10068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01972	0.04564	0.0	0.0	0.04159	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Ligilactobacillus|s__Ligilactobacillus_pobuzihii|t__SGB94452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01896	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Cronobacter|s__Cronobacter_sakazakii|t__SGB10090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01697	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_sp_SL75|t__SGB175377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01694	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Rahnella|s__Rahnella_perminowiae|t__SGB31282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01688	0.04512	0.0	0.84054	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Rahnella|s__Rahnella_aquatilis|t__SGB10239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01645	0.27766	0.0	1.07257	0.00377	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Corticimicrobacter|s__Corticimicrobacter_populi|t__SGB22618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01588	0.07022	0.00083	0.0	0.02335	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_italicus|t__SGB7973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0142	0.0691	0.0	0.0	0.00425	0.0	0.0	0.0
