dataset_name	sample_id	macrocategory	category	type	subtype	commercial_name	fermented/non-fermented	Part_of_cheese	Milk_source	Animal_feeding	Milk_processing	Thermisation	Pasteurization	Skimming	Inoculation_of_moulds	Curd_cutting	Presence_of_rind	Backslopping	Starter_culture	Technology_of_production	Coagulation_method	Ripening_period	Rheological_properties	Temperature_of_curd_processing_Celsius_degree	country	sample_accession	run_accession	experiment_accession	study_accession	project_accession	database_origin	library_layout	sequencing_platform	DNA_extraction_kit	collection_date	n_of_bases	n_of_reads	min_read_len	median_read_len	mean_read_len	max_read_len	n_contigs	n_MAGs_MQ_prok	n_MAGs_HQ_prok	n_MAGs_MQ_euk	n_MAGs_HQ_euk	filtered	curator
MASTER_WP4_FFoQSI_2	VB05-27	food	dairy	cheese	ripened_cheese_a_core		F	Core																	AUT	SAMN36690558	SRR25394772		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		2091315237	13965724	75	150.0	148.6362848	151.0	740	2	1	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB05-28	food	dairy	cheese	ripened_cheese_b_core		F	Core																	AUT	SAMN36690559	SRR25395234		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		4427113427	29783405	75	150.0	144.2442698	151.0	865	1	2	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB05-29	food	dairy	cheese	ripened_cheese_a_rind		F	Rind																	AUT	SAMN36690560	SRR25395233		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		5546392142	37141098	75	150.0	147.5752938	151.0	27499	8	12	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB05-30	food	dairy	cheese	ripened_cheese_b_rind		F	Rind																	AUT	SAMN36690561	SRR25395232		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		10734790776	73339000	75	150.0	140.1317559	151.0	34374	12	11	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB06-23	food	dairy	cheese	fresh_cheese_a_core		F	Core																	AUT	SAMN36690242	SRR25394872		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		11561035177	79224797	75	150.0	140.1902087	151.0	1297	3	0	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB06-24	food	dairy	cheese	fresh_cheese_b_core		F	Core																	AUT	SAMN36690243	SRR25394870		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8067827194	55404727	75	150.0	140.1942759	151.0	908	1	0	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB06-25	food	dairy	cheese	fresh_cheese_a_rind		F	Rind																	AUT	SAMN36690244	SRR25394869		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		9747554272	67079297	75	150.0	138.4484824	151.0	1765	1	3	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB06-26	food	dairy	cheese	fresh_cheese_b_rind		F	Rind																	AUT	SAMN36690245	SRR25394868		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		12786100887	87686139	75	150.0	139.2659648	151.0	4496	3	2	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB06-27	food	dairy	cheese	ripened_cheese_a_core		F	Core																	AUT	SAMN36690562	SRR25395231		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		10145989883	68001826	75	150.0	146.8181997	151.0	1263	1	1	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB06-28	food	dairy	cheese	ripened_cheese_b_core		F	Core																	AUT	SAMN36690563	SRR25395228		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		6887135929	46827669	75	150.0	141.7043151	151.0	6839	2	5	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB06-29	food	dairy	cheese	ripened_cheese_a_rind		F	Rind																	AUT	SAMN36690564	SRR25395227		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		17978661500	123106797	75	150.0	138.5681614	151.0	25952	11	9	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB06-30	food	dairy	cheese	ripened_cheese_b_rind		F	Rind																	AUT	SAMN36690565	SRR25395086		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		15172737451	103840759	75	150.0	139.3151285	151.0	27748	8	11	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB08-23	food	dairy	cheese	fresh_cheese_a_core		F	Core																	AUT	SAMN36690250	SRR25394863		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		46294031710	315854852	75	150.0	141.8081664	151.0	1083	2	0	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB08-24	food	dairy	cheese	fresh_cheese_b_core		F	Core																	AUT	SAMN36690251	SRR25394862		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		15408719104	105559887	75	150.0	140.7073549	151.0	789	3	0	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB08-25	food	dairy	cheese	fresh_cheese_a_rind		F	Rind																	AUT	SAMN36690252	SRR25394861		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		8113046492	55615574	75	150.0	139.7480546	151.0	1223	4	0	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB08-26	food	dairy	cheese	fresh_cheese_b_rind		F	Rind																	AUT	SAMN36690253	SRR25394859		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		21803972316	148793792	75	150.0	141.3265675	151.0	2373	4	1	0	0	no	Niccolò_Carlino
MASTER_WP4_FFoQSI_2	VB08-27	food	dairy	cheese	ripened_cheese_a_core		F	Core																	AUT	SAMN36690568	SRR25395083		SRP450983	PRJNA997801	NCBI	PAIRED	Illumina_NovaSeq_6000	QIAGEN_MASTERWP4_kit		13168808940	88307663	75	150.0	146.6037602	151.0	2000	4	0	0	0	no	Niccolò_Carlino
