sample	DeFilippisF_xxxx__DF_100	DeFilippisF_xxxx__DF_101	DeFilippisF_xxxx__DF_102	DeFilippisF_xxxx__DF_104	DeFilippisF_xxxx__DF_109	DeFilippisF_xxxx__DF_11	DeFilippisF_xxxx__DF_113	DeFilippisF_xxxx__DF_114	DeFilippisF_xxxx__DF_115	DeFilippisF_xxxx__DF_117	DeFilippisF_xxxx__DF_118	DeFilippisF_xxxx__DF_119	DeFilippisF_xxxx__DF_121	DeFilippisF_xxxx__DF_122	DeFilippisF_xxxx__DF_123	DeFilippisF_xxxx__DF_15	DeFilippisF_xxxx__DF_16	DeFilippisF_xxxx__DF_17	DeFilippisF_xxxx__DF_18	DeFilippisF_xxxx__DF_23	DeFilippisF_xxxx__DF_25	DeFilippisF_xxxx__DF_26	DeFilippisF_xxxx__DF_28	DeFilippisF_xxxx__DF_29	DeFilippisF_xxxx__DF_30	DeFilippisF_xxxx__DF_31	DeFilippisF_xxxx__DF_32	DeFilippisF_xxxx__DF_33	DeFilippisF_xxxx__DF_34	DeFilippisF_xxxx__DF_35	DeFilippisF_xxxx__DF_36	DeFilippisF_xxxx__DF_37	DeFilippisF_xxxx__DF_38	DeFilippisF_xxxx__DF_39	DeFilippisF_xxxx__DF_4	DeFilippisF_xxxx__DF_40	DeFilippisF_xxxx__DF_41	DeFilippisF_xxxx__DF_42	DeFilippisF_xxxx__DF_43	DeFilippisF_xxxx__DF_44	DeFilippisF_xxxx__DF_45	DeFilippisF_xxxx__DF_47	DeFilippisF_xxxx__DF_5	DeFilippisF_xxxx__DF_52	DeFilippisF_xxxx__DF_54	DeFilippisF_xxxx__DF_58	DeFilippisF_xxxx__DF_59	DeFilippisF_xxxx__DF_6	DeFilippisF_xxxx__DF_60	DeFilippisF_xxxx__DF_61	DeFilippisF_xxxx__DF_62	DeFilippisF_xxxx__DF_67	DeFilippisF_xxxx__DF_7	DeFilippisF_xxxx__DF_73	DeFilippisF_xxxx__DF_74	DeFilippisF_xxxx__DF_75	DeFilippisF_xxxx__DF_76	DeFilippisF_xxxx__DF_77	DeFilippisF_xxxx__DF_79	DeFilippisF_xxxx__DF_8	DeFilippisF_xxxx__DF_85	DeFilippisF_xxxx__DF_86	DeFilippisF_xxxx__DF_88	DeFilippisF_xxxx__DF_9	DeFilippisF_xxxx__DF_92	DeFilippisF_xxxx__DF_94	DeFilippisF_xxxx__DF_95	DeFilippisF_xxxx__DF_96	DeFilippisF_xxxx__DF_99	DeFilippisF_xxxx__DS_1	DeFilippisF_xxxx__DS_10	DeFilippisF_xxxx__DS_103	DeFilippisF_xxxx__DS_105	DeFilippisF_xxxx__DS_106	DeFilippisF_xxxx__DS_107	DeFilippisF_xxxx__DS_108	DeFilippisF_xxxx__DS_110	DeFilippisF_xxxx__DS_111	DeFilippisF_xxxx__DS_112	DeFilippisF_xxxx__DS_116	DeFilippisF_xxxx__DS_12	DeFilippisF_xxxx__DS_120	DeFilippisF_xxxx__DS_13	DeFilippisF_xxxx__DS_19	DeFilippisF_xxxx__DS_2	DeFilippisF_xxxx__DS_20	DeFilippisF_xxxx__DS_21	DeFilippisF_xxxx__DS_27	DeFilippisF_xxxx__DS_3	DeFilippisF_xxxx__DS_48	DeFilippisF_xxxx__DS_49	DeFilippisF_xxxx__DS_50	DeFilippisF_xxxx__DS_51	DeFilippisF_xxxx__DS_53	DeFilippisF_xxxx__DS_55	DeFilippisF_xxxx__DS_56	DeFilippisF_xxxx__DS_57	DeFilippisF_xxxx__DS_63	DeFilippisF_xxxx__DS_64	DeFilippisF_xxxx__DS_65	DeFilippisF_xxxx__DS_66	DeFilippisF_xxxx__DS_68	DeFilippisF_xxxx__DS_69	DeFilippisF_xxxx__DS_70	DeFilippisF_xxxx__DS_71	DeFilippisF_xxxx__DS_72	DeFilippisF_xxxx__DS_78	DeFilippisF_xxxx__DS_80	DeFilippisF_xxxx__DS_81	DeFilippisF_xxxx__DS_82	DeFilippisF_xxxx__DS_83	DeFilippisF_xxxx__DS_84	DeFilippisF_xxxx__DS_87	DeFilippisF_xxxx__DS_89	DeFilippisF_xxxx__DS_90	DeFilippisF_xxxx__DS_91	DeFilippisF_xxxx__DS_93	DeFilippisF_xxxx__DS_97	DeFilippisF_xxxx__DS_98
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Sphingobacterium|s__Sphingobacterium_sp_JB170|t__SGB3135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0086	0.0	0.01124	0.02253	0.0	0.0	0.01947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Oceanisphaera|s__Oceanisphaera_SGB99721|t__SGB99721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042	0.0	0.02239	0.02918	0.0	0.0	0.03834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__Alcaligenes|s__Alcaligenes_pakistanensis|t__SGB22907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00493	0.0	0.0	0.01308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB5659|o__OFGB5659|f__FGB5659|g__GGB71190|s__GGB71190_SGB96928|t__SGB96928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0112	0.0	0.00994	0.0481	0.0	0.0	0.26652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Cobetia|s__Cobetia_crustatorum|t__SGB32414	0.0	0.0	0.0	0.0	0.0	0.28414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00651	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Vreelandella|s__Vreelandella_profundi|t__SGB99183	0.0	0.0	0.0	0.0	0.0	0.00907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14501	0.09079	0.03687	0.0	0.0	0.0005	0.0	0.0	0.0	0.002	0.0	0.02484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Chromohalobacter|s__Chromohalobacter_japonicus|t__SGB11855_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Mammaliicoccus|s__Mammaliicoccus_vitulinus|t__SGB7820	0.00677	0.0	0.0	0.0	0.0	0.0	0.0	2.58309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03484	0.0	0.0	0.0	0.0	0.0	0.00271	0.0	0.0	0.00819	0.0	0.01429	0.0	0.0	0.05775	0.0	0.0	0.39179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0425	0.0	0.29648	0.0	0.00166	0.0	0.0	0.0	0.0	0.0	0.0	0.00196	0.0	0.0	0.0	0.0	0.0	0.01981	0.01074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05196	0.0	0.0	0.02662	0.0	0.0	0.0	0.0	0.0	0.03382	0.01767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27594	0.0	0.0	0.0	0.07824	0.0	0.0	0.0	0.0	0.02005	0.0	2.46432	0.0	0.0	0.3831	0.0	0.0	0.0	0.0	0.0	0.297	0.11499
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__GGB10111|s__GGB10111_SGB93302|t__SGB93302	0.0	0.0	0.0	0.0	0.0	0.01071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__GGB71166|s__GGB71166_SGB96894|t__SGB96894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae|g__GGB10111|s__GGB10111_SGB98994|t__SGB98994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Salinicoccus|s__Salinicoccus_SGB96907|t__SGB96907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.53608	0.00837	0.0	0.0	0.0	0.0	0.03425	0.0	0.0	0.0	0.0	0.0	0.0	0.28344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Alkalibacterium|s__Alkalibacterium_putridalgicola|t__SGB7877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.00271	0.0	0.0	0.01938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_putida|t__SGB12293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi|t__SGB12106	0.0	0.0	0.00198	0.0	0.0	0.0	0.0	0.0	0.0	0.0059	0.0	0.0	0.0	0.0	0.0	0.0	0.01205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00852	0.0	0.0	0.0	0.0	0.01872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00558	0.0	0.04948	0.0	0.67499	0.4798	0.04839	0.26353	0.0	0.01478	3.10458	1.69307	0.01103	0.2866	0.00217	0.0	0.0	0.0	0.0	1.00978	0.0	0.21288	0.0	0.0	0.01327	0.12873	0.05848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02765	0.0	0.00848	0.0	0.0	0.0	0.0	0.0	0.0	5.00506	0.0	0.0247	0.09296
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales|f__Yersiniaceae|g__Rahnella|s__Rahnella_aceris|t__SGB10240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_proteolytica|t__SGB12165	0.00032	0.0	0.0	0.0	0.00103	0.00283	0.0	0.1363	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01898	0.0	0.0	0.0	0.0	0.46313	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01733	0.00172	0.0	0.0	0.00335	0.0	0.0	0.01525	0.0	0.0	0.0	0.0	0.0	0.02026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus|s__Latilactobacillus_curvatus|t__SGB7249	0.0	0.03634	0.02459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04302	0.0	0.00294	0.0	0.06179	0.8354	0.14944	0.0	0.0	0.0	0.77692	0.0	0.00496	0.0	0.00655	0.0	0.0	0.00859	0.0	0.02736	0.0	0.00338	0.29925	0.0643	0.0	0.0	0.0	0.0	0.0	0.40019	0.00664	0.0	0.0	0.0	0.01171	0.0	0.0	0.0	0.0	0.1226	0.71852	0.0	0.0	0.07569	0.0	0.01057	0.0	1.65043	0.0	0.0	0.0	0.0	0.0	0.0	4.69825	0.0	0.0	0.04414	6.65483	0.7724	0.0	2.01569	0.0646	5.21057	8.21247	0.30388	7.14481	0.86778	0.22563	2.17212	0.0	0.01031	4.78532	0.00092	0.07597	11.82995	0.0	0.70229	86.14	1.97649	1.3319	0.90597	0.56243	4.4164	2.23416	1.59006	0.97572	0.01813	0.86017	0.08103	0.41156	2.07828	72.04294	47.50707	0.91709	0.0	9.46238	14.00309	0.07851	75.10286	2.42986	0.38057	0.0	10.03415	1.09369	1.81251	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas_fragi|t__SGB12107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01703	0.14332	0.0	0.0	0.02504	0.01405	0.0	0.09042	0.0	0.0	0.0	0.0	0.0	0.22826	0.0	0.02012	0.0	0.0	0.00055	0.01708	0.01514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67629	0.0	0.00769	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae|g__Carnobacterium|s__Carnobacterium_mobile|t__SGB29872	7e-05	0.0	0.0	0.0	0.0	0.06102	0.0	0.01864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24214	0.00896	0.03518	0.0	0.0	0.0162	0.0	0.0	0.00506	0.03936	0.0	0.05649	0.0	0.0	0.0	0.0	0.0	0.07096	0.0	0.18859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
