clade_name	GardonH_2025__ERR12057277	GardonH_2025__ERR12057276	GardonH_2025__ERR12057280	GardonH_2025__ERR12057279	GardonH_2025__ERR12057278	GardonH_2025__ERR12057281	GardonH_2025__ERR12057283	GardonH_2025__ERR12057282	GardonH_2025__ERR12057287	GardonH_2025__ERR12057285	GardonH_2025__ERR12057284	GardonH_2025__ERR12057286	GardonH_2025__ERR12057292	GardonH_2025__ERR12057290	GardonH_2025__ERR12057291	GardonH_2025__ERR12057288	GardonH_2025__ERR12057289	GardonH_2025__ERR12057295	GardonH_2025__ERR12057296	GardonH_2025__ERR12057293	GardonH_2025__ERR12057294	GardonH_2025__ERR12057301	GardonH_2025__ERR12057298	GardonH_2025__ERR12057300	GardonH_2025__ERR12057299	GardonH_2025__ERR12057302	GardonH_2025__ERR12057304	GardonH_2025__ERR12057305	GardonH_2025__ERR12057303	GardonH_2025__ERR12057309	GardonH_2025__ERR12057308	GardonH_2025__ERR12057307	GardonH_2025__ERR12057306	GardonH_2025__ERR12057313	GardonH_2025__ERR12057311	GardonH_2025__ERR12057310	GardonH_2025__ERR12057312	GardonH_2025__ERR12057315	GardonH_2025__ERR12057314	GardonH_2025__ERR12057316	GardonH_2025__ERR12057317	GardonH_2025__ERR12057318	GardonH_2025__ERR12057321	GardonH_2025__ERR12057322	GardonH_2025__ERR12057323	GardonH_2025__ERR12057319	GardonH_2025__ERR12057320	GardonH_2025__ERR12057325	GardonH_2025__ERR12057324	GardonH_2025__ERR12057326	GardonH_2025__ERR12057327	GardonH_2025__ERR12057331	GardonH_2025__ERR12057330	GardonH_2025__ERR12057329	GardonH_2025__ERR12057328	GardonH_2025__ERR12057335	GardonH_2025__ERR12057334	GardonH_2025__ERR12057332	GardonH_2025__ERR12057333	GardonH_2025__ERR12057339	GardonH_2025__ERR12057337	GardonH_2025__ERR12057338	GardonH_2025__ERR12057336	GardonH_2025__ERR12057343	GardonH_2025__ERR12057340	GardonH_2025__ERR12057341	GardonH_2025__ERR12057342	GardonH_2025__ERR12057346	GardonH_2025__ERR12057344	GardonH_2025__ERR12057347	GardonH_2025__ERR12057345	GardonH_2025__ERR12057350	GardonH_2025__ERR12057351	GardonH_2025__ERR12057349	GardonH_2025__ERR12057348	GardonH_2025__ERR12057355	GardonH_2025__ERR12057354	GardonH_2025__ERR12057353	GardonH_2025__ERR12057352	GardonH_2025__ERR12057357	GardonH_2025__ERR12057359	GardonH_2025__ERR12057360	GardonH_2025__ERR12057356	GardonH_2025__ERR12057361	GardonH_2025__ERR12057363	GardonH_2025__ERR12057364	GardonH_2025__ERR12057362	GardonH_2025__ERR12057365	GardonH_2025__ERR12057366	GardonH_2025__ERR12057367	GardonH_2025__ERR12057369	GardonH_2025__ERR12057370	GardonH_2025__ERR12057368	GardonH_2025__ERR12057371	GardonH_2025__ERR12057374	GardonH_2025__ERR12057373	GardonH_2025__ERR12057375	GardonH_2025__ERR12057372	GardonH_2025__ERR12057376	GardonH_2025__ERR12057377	GardonH_2025__ERR12057378	GardonH_2025__ERR12057379	GardonH_2025__ERR12057380	GardonH_2025__ERR12057381	GardonH_2025__ERR12057382	GardonH_2025__ERR12057383	GardonH_2025__ERR12057384	GardonH_2025__ERR12057385	GardonH_2025__ERR12057386	GardonH_2025__ERR12057387	GardonH_2025__ERR12057388	GardonH_2025__ERR12057389	GardonH_2025__ERR12057390	GardonH_2025__ERR12057391	GardonH_2025__ERR12057392	GardonH_2025__ERR12057393	GardonH_2025__ERR12057394	GardonH_2025__ERR12057395	GardonH_2025__ERR12057396	GardonH_2025__ERR12057397	GardonH_2025__ERR12057398	GardonH_2025__ERR12057399	GardonH_2025__ERR12057400	GardonH_2025__ERR12057401	GardonH_2025__ERR12057403	GardonH_2025__ERR12057402	GardonH_2025__ERR12057404	GardonH_2025__ERR12057405	GardonH_2025__ERR12057406	GardonH_2025__ERR12057407	GardonH_2025__ERR12057408	GardonH_2025__ERR12057409	GardonH_2025__ERR12057410	GardonH_2025__ERR12057411	GardonH_2025__ERR12057412	GardonH_2025__ERR12057413	GardonH_2025__ERR12057414	GardonH_2025__ERR12057415	GardonH_2025__ERR12057416	GardonH_2025__ERR12057417	GardonH_2025__ERR12057418	GardonH_2025__ERR12057419	GardonH_2025__ERR12057420	GardonH_2025__ERR12057421
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae|g__Glutamicibacter|s__Glutamicibacter_arilaitensis|t__SGB16749	0.24811	0.04147	0.0	0.0	0.18312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05616	0.0	0.0	0.39315	0.0	0.0	1.46647	4.13788	1.80474	0.06516	2.40025	0.07567	3.92882	1.2879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8238	1.37206	0.04945	1.62932	0.46504	0.0	0.0	0.0627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.42954	0.0	1.1619	0.01551	0.0	2.40964	0.0	0.79062	0.0	1.77677	0.0	0.0	4.24241	0.0171	0.53333	0.0	1.18639	0.00036	0.02013	15.4342	0.02096	0.08299	0.4067	2.98001	0.0	0.0	0.0	0.0	0.0	0.00652	0.0	0.0	0.0	0.0	0.0	0.0	0.00207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34348	0.0	0.0	0.52366	1.04146	0.29159	0.0334	0.21755	0.0	0.0	0.0	0.0	0.0	0.0	0.00141	0.37455	14.51111	5.91615	0.45069	16.34712	0.0507	15.11959	0.0	3.7139	6.05578	0.0	0.0	0.0	0.0	0.47365	0.0	0.0	0.0	0.17281	0.0	0.0	0.00474	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactiplantibacillus|s__Lactiplantibacillus_pentosus|t__SGB7200	0.23132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01416	0.0	0.0	0.0	0.0	0.0	0.0	0.05148	0.0	0.01811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_equorum|t__SGB7843	0.22277	0.0	0.0	0.0	0.01365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.6192	1.16159	0.05582	4.47087	0.00431	1.4181	0.0097	0.0	0.0	0.04037	0.0	0.0	0.00249	0.0	0.00893	0.0	0.0	0.0	0.0	5.04055	3.54116	0.00882	0.01845	3.42948	0.5343	0.00105	0.02282	0.0	0.0	0.0	0.0	0.0	0.00963	10.0494	0.19858	0.0	0.0	0.58239	0.02361	0.0122	0.0332	0.02736	0.0	0.0168	0.00094	0.0	0.0	0.0	0.0	17.11947	0.0	8.26399	0.11741	2.59254	0.30682	0.0	0.0	4.24978	13.9629	2.03669	1.86002	0.64403	4.0683	3.10246	0.97941	1.32421	1.33076	1.46335	0.19968	2.82105	1.0665	0.70049	4.393	0.94915	3.54723	5.02924	10.01944	7.61903	0.73826	0.0	16.22632	0.47828	0.64224	1.76055	2.86749	1.36116	0.00894	0.0	0.29688	0.02714	0.00346	0.18026	0.00365	0.03319	1.01393	0.58637	0.0289	0.21472	0.0	0.0	0.1098	0.01024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24393	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Brevibacteriaceae|g__Brevibacterium|s__Brevibacterium_aurantiacum|t__SGB16639	0.19993	0.00331	0.00039	0.00288	0.03858	0.0	0.0	0.0	0.06528	0.02637	0.00069	0.33285	0.01052	0.00599	0.08	0.50362	0.24877	0.08193	0.10178	0.00279	0.00684	2.23455	2.69818	0.53309	0.0971	0.62766	0.15573	3.83941	0.01893	0.01323	0.00132	0.11698	0.00411	0.00127	0.0129	0.00168	0.06037	0.0	0.0	0.00501	0.2266	12.83711	11.80754	0.00886	0.00351	11.54114	1.72101	0.00978	0.00826	0.00811	0.00863	0.00487	8.76222	0.06766	0.0029	23.06107	9.48546	0.17016	3.79383	0.24029	0.9005	3.65715	12.74778	1.48746	51.28727	6.11409	0.01057	0.30943	2.79301	1.97609	3.81851	43.75963	0.06104	3.34877	0.01338	0.05678	0.90959	1.4398	0.0158	5.37271	8.34754	42.86467	1.64539	22.14629	8.24566	5.16388	10.07079	6.13973	7.01913	6.41747	2.23343	7.5973	8.44769	20.8288	6.1723	0.0	2.31952	7.26542	33.26217	0.00602	0.00353	0.45122	4.12171	26.41779	2.31684	4.24148	20.97251	8.37614	0.66065	0.01553	2.37557	0.00309	0.73421	6.73457	0.04144	1.1897	41.02117	25.11108	32.59095	29.6658	7.14983	0.08879	3.1098	0.03193	0.05282	0.02006	0.17493	0.2965	0.0	0.00408	6.11286	0.0	0.01626	0.0	0.00816	0.0	0.0	0.4624	0.00913	0.0	0.00231	0.0	0.0514	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_citrativorans|t__SGB11845	0.19935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57369	0.46532	0.0	0.00516	2.75542	0.00219	0.0019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09258	0.0	0.0	0.0	4.32798	0.31667	0.04198	0.0	0.0	0.05788	0.12317	0.0	0.0	0.0	0.0	0.0	0.0	0.36329	0.0	1.39385	0.00036	0.0	0.0	1.34395	26.48884	0.41417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01945	0.0	0.0	0.00872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12163	0.0	0.0	0.34484	0.66339	8.50522	7.53225	0.0	0.0	24.89903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_parabuchneri|t__SGB7217	0.18952	0.03374	0.0	0.0692	0.02214	0.0	0.13765	0.0	0.0	0.37554	0.26559	3.51035	0.07045	0.14027	0.0	0.04508	0.0	2.64126	0.24295	0.45333	0.2517	0.00084	0.0	0.0	0.0	0.0	0.0	0.0805	0.06179	0.0	0.00152	0.01136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07465	0.0	0.00292	0.81508	0.1727	0.0	0.0	0.00332	0.0	0.0	0.1198	0.0	0.0	0.0	0.0	0.03929	0.31895	0.0	0.0	0.0	0.0	0.0478	0.0	0.04284	0.0	0.0	0.0	0.06432	0.0	0.17659	0.0	0.0	0.0	0.0	0.0	0.00163	0.0	0.0	0.0	0.0	0.0	0.00884	0.0	0.0	0.0	0.0	0.0	0.08777	0.05733	0.01491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04053	0.0	0.0	0.0	0.0	0.0	0.0	0.01672	0.0	0.0	0.005	0.01968	0.0191	0.00826	0.0	0.0	0.0	0.0	0.01204	0.26573	0.0	0.0	0.0	0.0	0.00719	0.0	0.0	0.00882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_falkenbergense|t__SGB7124	0.17026	0.0	0.0	0.0	0.00048	0.35816	0.0	0.0	0.07229	10.04707	0.03544	0.98578	0.03727	0.0	1.9824	3.53259	11.41357	2.46517	0.76687	0.0	0.01475	0.10365	0.00328	0.0	0.0	0.00426	0.44361	0.0	0.0	2.90778	6.25582	8.39166	2.09071	0.01739	2.45078	0.04869	0.0	1.72651	2.60398	0.0	2.22656	0.0	0.0	2.19421	0.14287	0.0	0.0	0.02847	2.51764	0.17361	0.03072	0.17896	5.08685	1.81355	1.21357	0.0	4.41964	0.1802	0.37012	0.0	0.0	0.0	0.09986	0.0	0.0	0.0	0.0	0.16859	0.01319	0.0	0.0	0.0	0.67036	0.25003	0.17052	0.87392	0.16311	2.90503	0.41899	0.68831	2.5817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67587	0.0	0.0	0.0	1.47293	0.12402	0.08263	0.68877	0.0	0.0	0.0	0.0	0.0	0.06299	0.0	0.0	0.0	0.0	0.0	0.01214	0.0	0.0	0.0	0.0	0.03184	0.0	0.0	1.88423	1.45194	1.13397	0.0	0.04083	5.0266	0.74711	0.0	0.07772	4.44053	2.89941	2.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Vreelandella|s__Vreelandella_alkaliphila|t__SGB11826	0.16182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00794	0.0	0.0	1.44136	0.07624	0.0	0.11609	1.9296	0.70639	0.03892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0311	0.0	0.0	0.13848	0.0	0.07773	0.0	0.0	0.0	0.0	0.0	0.22974	0.0	0.0	0.0	0.0	0.00741	0.0	0.0	0.00924	0.0	0.01212	0.0	0.15955	0.2675	2.3245	0.01743	0.0	0.0	11.1791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0317	0.0	0.0	0.0	0.0	0.06063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04719	0.0	0.0	0.00431	0.00143	0.0	0.00133	0.01367	0.0	0.0	0.0	0.0	0.0	0.00152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Corynebacteriaceae|g__Corynebacterium|s__Corynebacterium_variabile|t__SGB17034	0.14318	0.00367	0.00291	0.03079	0.0933	0.00509	0.00501	0.00329	0.04324	0.00427	0.00331	0.18122	0.00542	0.00135	0.00325	0.21603	0.00313	0.02154	0.00932	0.00324	1.73543	10.52982	21.15194	11.71487	13.86136	19.11438	16.05452	1.11388	0.0272	0.02733	0.01143	0.02837	0.0116	0.00515	0.01185	0.02214	0.00291	0.00254	0.00864	0.01347	0.00394	13.08086	0.01997	0.00192	0.0073	33.94263	0.02972	0.01167	0.0065	0.01341	0.01335	0.02231	0.01856	0.01483	0.01756	22.6335	5.34778	0.00188	23.43718	0.00923	25.48906	3.36301	22.7998	0.01262	0.00809	0.06069	0.0123	81.23964	22.7302	62.92883	45.26896	0.01258	0.00469	0.00486	35.60475	0.01239	0.53082	0.02028	0.00337	0.02456	0.00853	0.27928	0.02713	9.53608	1.05517	2.29939	7.85687	0.00455	1.25779	3.52925	1.41421	0.00849	1.14371	0.0028	0.00604	0.01196	0.04172	0.09987	0.00688	0.00898	0.03519	0.27307	0.01774	0.10801	1.66052	0.21424	0.04533	0.01703	0.42255	70.08489	67.81129	70.11428	51.96762	61.52446	75.1978	59.5801	8.07387	0.04198	0.23299	0.49185	1.13949	0.01146	0.01282	0.01316	0.00693	0.01375	0.01036	0.00885	0.01302	0.00449	0.00582	0.00183	0.03119	0.00972	0.00989	0.00611	0.00301	0.01234	0.05006	0.05404	0.02289	0.01575	0.00981	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__Psychrobacter|s__Psychrobacter_sp_FME13|t__SGB69382	0.13709	0.00343	0.0	0.06907	0.05745	0.0	0.0	0.0	0.00111	0.0	0.00088	0.0	0.0	0.0	0.0	0.02366	0.0	0.00285	0.02505	0.0	0.01155	0.13427	1.94243	15.66037	9.3835	3.65751	0.88727	26.21279	0.53121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00365	0.0	0.24801	0.01135	1.80971	0.0	0.01549	0.0	0.0	1.94024	0.0	0.0	0.0	0.0	0.0	0.00339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00579	0.0	0.07285	9.03284	0.01483	0.01778	0.01313	0.0	0.31867	37.79167	57.56336	0.01228	0.0	0.0	1.8197	0.0	0.0	16.30495	0.0	0.0	0.13176	0.00012	0.94277	0.001	0.00282	0.0	0.0	0.00945	0.0	2.52282	0.0	0.0	0.0	0.0	2.0953	0.0	0.0	0.0	0.0	4.34445	5.45603	1.50232	11.43206	19.61697	0.0	0.0	0.0	0.08142	0.0	0.0	0.0	0.01684	2.88363	0.41258	0.0	2.56909	0.10046	8.73066	1.27439	0.00153	0.00156	13.45814	14.0462	17.42215	1.7638	8.35056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Moraxellales|f__Moraxellaceae|g__GGB49922|s__GGB49922_SGB69917|t__SGB69917	0.13062	0.0	0.0	0.0	0.02479	0.0	0.0	0.0	0.0	0.0	0.0	0.09912	0.0	0.0	0.0	0.0	0.0	0.0	0.00913	0.0	0.0	0.14073	0.06626	5.76342	0.12089	2.90995	3.83344	5.93776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04414	0.0	0.0	0.0	0.0	0.00795	0.80788	3.42571	0.02602	4.36259	3.7385	0.0	0.0	0.0	0.00341	0.0	0.00437	0.41871	0.0	0.01429	0.01558	0.0	0.0	0.88228	4.77696	0.0	0.0	0.03082	0.00911	0.19837	3.01954	0.08139	2.76513	1.89649	1.74166	2.81579	0.12813	4.53296	0.70711	19.948	0.0	0.00253	0.39141	0.0	0.39661	0.0	0.0	0.71596	0.0	4.86909	9.42777	1.81285	8.41295	12.85574	0.0	0.0	0.0	0.0	0.0	0.00856	0.0	0.0	0.0	0.05891	0.0	0.20381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Actinomycetota|c__CFGB92234|o__OFGB92234|f__FGB92234|g__GGB49272|s__GGB49272_SGB69136|t__SGB69136	0.10474	0.0	0.0	0.0	0.01562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.12669	0.00627	0.18625	0.00223	0.40603	2.62618	0.08179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00253	0.0	0.0	0.0	0.0	0.0	0.0	0.08487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11324	1.45378	3.04101	3.34288	1.67579	0.10841	3.98239	3.46631	0.65435	0.41054	2.49154	0.66036	0.13505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42764	0.51583	0.4634	2.02149	0.15989	0.04007	0.0	0.0	0.0	0.0	0.00269	0.0	0.0	0.33753	0.0	0.00403	0.06235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__GGB49459|s__GGB49459_SGB69381|t__SGB69381	0.09332	0.0	0.0	0.0	0.03072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23805	0.0	0.0	0.01769	2.62497	0.00071	0.0	0.1725	0.08621	2.17645	0.01312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.03211	0.0	0.0	0.0	0.00064	0.0	0.0	0.0	0.0	0.0269	0.0	0.0	0.00799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118	0.0	0.0	5.87072	0.0	0.0	0.0	1.48259	0.0	0.0	1.34996	0.0	0.02355	0.2062	0.0	0.18408	0.00057	0.00091	0.00014	0.01111	0.11681	0.01457	0.29117	0.0	0.0	0.0	0.0	0.02111	0.0	0.0	0.0	0.0	0.87743	0.07	0.00784	0.7519	0.0	0.00059	0.0	0.09069	0.0	0.0	0.11306	0.0	0.0	0.0	0.0	0.0	0.44081	1.54587	0.66535	0.0	10.48786	30.3877	0.28709	7.73461	0.10405	0.0	0.0	0.00618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_prydzensis|t__SGB30757	0.06958	3.64757	0.0	0.01167	0.0695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07621	0.0	0.0	0.22109	0.0	0.0	0.10228	0.52559	1.46344	0.0266	0.09999	0.2743	0.0	40.85201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05545	0.18615	0.0	0.0	0.0	0.04524	0.0	0.0	0.0	0.33146	0.0	0.0	0.0	0.0	0.0	0.02106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01305	0.02052	0.36939	0.0	0.00748	0.0	0.00604	0.0	0.04138	15.34492	0.0	0.02958	0.0	0.0	0.56107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.96329	9.15868	0.0	0.0	0.82207	0.0	0.0	0.0	3.81851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_SGB69225|t__SGB69225	0.06884	0.0	0.0	0.0	0.09421	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.77548	0.00101	3.51429	0.00414	0.82923	0.13234	0.0885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03013	0.0	0.0	0.0	0.0	0.0	0.00868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00088	0.0	0.0	0.00037	0.0	0.0	0.0	0.0	0.00525	0.0	0.00455	0.01829	0.0	0.08644	0.0	0.0	0.88536	0.69819	4.99806	5.71417	10.30111	34.82878	4.11022	15.21335	5.81297	2.17688	14.23388	0.56414	14.9415	0.0	0.0	27.77655	0.0	0.05549	0.0	0.0	0.0	0.0	17.42441	2.61236	14.03589	17.33253	4.52959	0.0	0.23829	0.0	0.0	0.20252	0.0	0.0	0.00973	0.01547	0.0	0.0	0.0	0.02621	0.06504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_cremoris|t__SGB7984	0.06158	0.57621	70.39122	15.86444	7.69739	16.43343	90.46332	83.45155	92.86469	16.44767	0.34822	0.16065	0.01075	0.78651	42.95307	1.51127	61.57014	0.0304	0.14495	71.22865	0.04684	8.67328	1.32727	2.63506	0.18266	0.01439	2.36581	0.35663	0.07297	70.53739	76.90287	48.11912	0.42687	0.15758	10.52644	27.12304	0.32143	42.05538	2.34091	20.05365	0.02594	0.17235	49.34725	2.09008	0.12769	3.40936	58.53493	66.52321	2.49956	6.60256	5.62361	0.3491	44.81217	51.66592	73.54794	0.02711	13.06991	17.95336	3.06034	0.0164	0.03038	0.12289	0.16187	0.08412	0.08635	0.133	0.04269	0.19076	2.52123	0.06399	0.38903	3.79566	3.00161	1.96466	0.96101	3.36084	3.8876	8.02119	7.0573	0.97909	25.7067	1.76334	0.03937	0.01468	0.0203	5.117	0.03371	0.01445	0.01137	0.0605	0.01037	0.019	0.01587	0.00766	1.3871	17.91426	13.63946	0.01326	5.94724	24.9321	13.20644	32.0628	2.34284	10.48011	0.0191	0.36144	0.20963	0.64429	1.42534	3.75379	0.55545	3.66802	0.01628	0.06984	1.43333	5.09071	1.5625	0.51581	0.02021	0.01957	1.93937	0.84559	0.01436	71.57634	3.33065	7.99825	8.71288	13.69478	17.4212	16.25593	13.59326	60.79375	3.66747	30.85667	24.42493	0.04219	0.02547	0.11962	0.42772	0.16065	0.07159	0.16181	0.00316	0.02166
